NAME,DESCRIPTION,NI_V_1,NI_V_2,NI_V_3,NI_V_4,NI_V_5,NI_MKI_1,NI_MKI_2,NI_MKI_3,NI_MKI_4,NI_MKI_5
ENSMUSG00000022554,NA,117.3352123,81.67891212,91.02724105,92.80739387,90.37018594,91.21575466,95.07452653,91.97701318,105.2267597,89.51235257
ENSMUSG00000022555,NA,2667.88223,3467.79945,4070.642102,4859.954051,5102.750454,2525.22449,4136.928485,5561.231966,3710.866091,3572.323283
ENSMUSG00000022556,NA,0,0,62.26189041,74.12527973,102.9751273,110.1596684,0,0,115.4419455,171.8834276
ENSMUSG00000022557,NA,420.5575315,428.401138,464.3107424,528.5334991,466.2705323,475.2262822,466.6033919,450.0182368,413.3902046,465.4200743
ENSMUSG00000022558,NA,284.514483,674.9516313,444.7044645,375.1623169,418.1139273,414.1332315,149.8776554,603.0994619,398.8435569,560.3594271
ENSMUSG00000022559,NA,103.5892997,139.4830379,138.2430662,166.3721257,116.4624408,121.7160492,135.0851959,112.0334455,128.5314247,138.1667302
ENSMUSG00000022560,NA,144.9048203,221.3425509,236.2027764,209.3903366,242.7587118,186.5043669,230.6429721,235.033453,192.6806145,261.7861367
ENSMUSG00000022561,NA,455.5639065,402.9735294,501.8318156,405.1548309,500.6332334,324.4261688,491.4312772,450.4050984,400.8294683,394.8076775
ENSMUSG00000022562,NA,141.8680919,171.5704979,120.5477099,129.2022248,381.9760047,123.7725924,201.6843365,399.585146,110.4626261,253.003777
ENSMUSG00000022564,NA,995.0681509,1778.258541,1534.63848,1436.529929,1390.516531,1236.797431,1474.411316,1902.06879,1120.652533,1686.196773
ENSMUSG00000022565,NA,3606.854722,5934.265205,5258.519906,1160.479196,3429.674737,4068.820845,1210.204882,5095.183519,1886.041431,7331.264307
ENSMUSG00000022568,NA,558.4553938,752.7219271,463.8882678,228.8973668,472.0641881,845.5223078,501.4984674,432.0438266,521.7657184,451.2079511
ENSMUSG00000022570,NA,852.4766444,915.047056,1035.164782,1614.034304,1137.243164,767.0321164,1366.039008,1186.876712,1293.245048,1014.122191
ENSMUSG00000022571,NA,486.0479386,496.7553673,582.5916497,930.170651,587.1282363,434.2561716,772.3513797,611.8359652,796.5655805,489.4602413
ENSMUSG00000022574,NA,1001.309746,1447.581895,1188.409733,1771.418903,1762.869228,1011.779754,1581.118951,1933.242924,1536.23763,1331.22471
ENSMUSG00000022575,NA,1604.711691,1514.688045,2218.149599,5383.627397,2456.6686,1651.419233,3130.736898,2939.522953,3011.156836,1874.027382
ENSMUSG00000022577,NA,4.141425392,5.552264636,1.235738786,0,3.008049304,6.625183077,1.442384042,1.842992303,2.61067383,9.266198871
ENSMUSG00000022579,NA,29.65048402,67.68543298,19.87268084,41.53247353,37.83953111,16.77930824,13.76121404,5.952992412,28.05791141,18.78659442
ENSMUSG00000022584,NA,35.89182711,31.28352934,14.7511226,29.79298876,16.78096105,32.04476751,34.61206746,8.237117119,60.50937409,8.04243373
ENSMUSG00000022586,NA,1.174503552,1.804698397,1.708875996,3.267606815,1.763633757,0.501733909,1.646671853,0,6.095388353,0.512284443
ENSMUSG00000022587,NA,2495.313857,1957.197465,1959.276777,1717.010279,1282.78965,1817.645851,2118.734726,911.1836578,2326.597047,1537.933529
ENSMUSG00000022594,NA,143.0285596,159.9034383,57.78390536,56.25917349,67.11053866,78.72573606,84.44968441,56.19279086,75.71686708,67.44659725
ENSMUSG00000022601,NA,279.9344291,168.8167276,258.849201,256.7738158,264.4135389,247.6154619,273.0855284,248.63869,239.1317003,293.5610216
ENSMUSG00000022602,NA,9.922874018,3.701917685,10.52022589,3.321524553,3.354678826,7.713303665,8.67184556,4.048871512,8.487911143,3.676525702
ENSMUSG00000022604,NA,60.18562348,9.709470552,35.68139929,74.15343626,83.62749875,20.88829951,73.72284955,28.25485971,72.58427402,8.336841639
ENSMUSG00000022607,NA,367.3583385,428.4480816,338.9001748,250.5740111,341.142619,376.7643654,276.3093482,255.3043607,298.0611093,428.7290608
ENSMUSG00000022610,NA,15.32143196,22.98663488,16.85874997,17.76125811,9.104820274,14.58536084,12.02247665,14.27989929,18.64602252,8.180653528
ENSMUSG00000022614,NA,143.6247365,39.34546413,176.8400897,119.3244759,193.6636934,77.16249683,0,115.0614632,127.8726139,127.3845782
ENSMUSG00000022615,NA,34.3686831,66.64459198,93.96200028,95.8974534,150.8238265,68.02586534,110.5094228,178.3089525,89.02874206,61.75754661
ENSMUSG00000022617,NA,277.799806,402.2681104,624.1329684,1047.295679,721.8974995,422.635674,631.498922,770.9205595,625.4601635,466.6964061
ENSMUSG00000022619,NA,29.58624741,221.518576,25.29863353,10.94073441,21.47232596,24.7548573,12.79332709,24.72280789,19.43521822,17.42821709
ENSMUSG00000022620,NA,217.4514427,252.4852823,235.6428498,210.7280755,230.0043634,255.7568967,186.7665623,251.5973284,171.2476252,280.7128612
ENSMUSG00000022621,NA,116.6266589,9.148032438,160.945507,10.6079853,7.140741402,8.515310963,108.033975,45.18034066,8.346281257,187.8909517
ENSMUSG00000022623,NA,66.06028972,98.63562628,38.47301849,12.51869082,38.86560936,54.00291995,6.428472403,29.50838725,17.87909315,52.20421553
ENSMUSG00000022629,NA,365.5893921,425.9815566,324.4802145,107.5340221,293.5450552,406.1100442,141.6276992,304.2570848,150.2375897,392.8461572
ENSMUSG00000022634,NA,150.344105,102.8507338,95.68215038,122.7125648,86.07552585,106.7488349,94.39672505,103.0016508,127.8105489,100.085558
ENSMUSG00000022635,NA,361.3217164,449.9126733,419.1089465,733.7372263,400.0184399,299.1122629,512.2886374,414.7655788,457.9606834,334.8384725
ENSMUSG00000022636,NA,307.4067158,288.8591633,259.3059558,226.7260897,263.9957663,319.0651914,229.6944606,276.8508717,210.0386742,302.0976763
ENSMUSG00000022637,NA,87.04536334,94.39934279,89.23727223,39.57504213,100.1385276,75.81117257,52.19806609,120.0615978,68.53215464,116.5073795
ENSMUSG00000022641,NA,240.7369076,156.5963645,144.2917759,59.77180774,122.6818545,190.0682983,75.31892459,149.2345787,93.72052235,216.015793
ENSMUSG00000022650,NA,3.116239925,9.38987987,5.096386383,21.77284812,11.44402411,8.015276397,6.574034483,0,14.10999981,14.97053189
ENSMUSG00000022651,NA,4.650691512,2.399449568,4.086459909,3.290457932,2.325318344,4.399895695,2.13025484,0,11.32569065,7.444181247
ENSMUSG00000022652,NA,2.333152983,0,3.124762952,2.183578259,2.309075315,1.814454379,2.166954368,2.025131635,5.459634322,0
ENSMUSG00000022656,NA,2030.348512,2193.713257,2463.141814,2880.389183,2899.574645,2118.269851,2673.878134,2943.30664,2301.290529,2485.01426
ENSMUSG00000022657,NA,92.36509957,32.39110938,77.82260225,180.2549378,45.14170376,50.14583872,121.6406194,44.23493014,110.5718279,42.54050224
ENSMUSG00000022658,NA,7.657264479,16.83882263,10.5967453,8.714112091,6.836026744,9.596400552,2.183227528,4.057346012,5.600448794,7.325481554
ENSMUSG00000022659,NA,50.35803482,1.581848126,18.1086259,50.89616164,9.512662779,16.0092242,49.32649912,6.224031272,86.16106306,6.167891585
ENSMUSG00000022661,NA,213.6695208,147.665645,110.916565,357.9485814,95.43176887,123.0565486,229.4922029,123.5228201,343.6927985,77.43731755
ENSMUSG00000022663,NA,623.8715816,686.470016,870.6265726,912.2728821,854.0170836,602.6292559,763.6977484,865.0539064,765.4179893,628.2962064
ENSMUSG00000022664,NA,389.6934522,369.8437458,535.6105766,879.9117461,778.3098001,713.0995611,822.2959574,724.16348,590.3999019,622.04603
ENSMUSG00000022665,NA,97.67886433,340.5124821,93.15277727,99.45816654,89.98038057,55.61307896,31.39725348,31.68508409,28.28601761,66.23212513
ENSMUSG00000022667,NA,16.10161718,9.010240808,18.35160298,37.41579411,12.59916946,9.874907285,18.32022857,12.56469639,25.61957724,8.25681762
ENSMUSG00000022668,NA,124.1581062,130.7512078,175.3519162,269.3935017,151.2708468,136.4939643,133.165327,126.4948774,219.6514921,174.0145132
ENSMUSG00000022671,NA,180.8811556,187.686004,141.0736074,335.529818,210.3967577,134.9669771,197.7366769,202.5937654,225.8379468,171.2929858
ENSMUSG00000022672,NA,162.7948131,97.96495291,146.1665268,91.33364974,130.1206831,148.3439295,104.5886567,139.8501481,96.71289906,190.2679121
ENSMUSG00000022673,NA,464.3434868,278.8293324,444.7966325,238.9694804,346.5588997,451.8435235,292.786371,296.4817678,321.8376511,378.5552189
ENSMUSG00000022674,NA,235.8401756,266.3123864,229.4801975,358.479607,219.6415227,279.9403943,237.5713348,226.3125808,212.7140147,241.0782702
ENSMUSG00000022676,NA,6.227922059,20.82759792,10.32952489,7.575150606,4.650839095,8.075699396,4.363603076,3.956989346,5.600785357,10.39447288
ENSMUSG00000022677,NA,294.6015769,262.6112151,336.6813429,571.75601,424.6510624,288.9431368,364.5092728,389.9470721,548.9358296,274.7507546
ENSMUSG00000022678,NA,237.2179756,182.1722653,222.0813527,211.2180037,160.63854,209.9510215,213.3552092,196.7570397,203.0829872,157.2246955
ENSMUSG00000022679,NA,79.7370945,108.6711365,41.97881218,74.7088778,70.13615042,78.13022398,141.5074147,50.6740985,106.5316539,71.93829833
ENSMUSG00000022680,NA,2916.394587,3418.509954,3056.319679,2290.496939,2966.93389,3680.38743,2598.193854,3148.180562,2773.218219,3705.025639
ENSMUSG00000022681,NA,362.1204302,380.9580964,326.0684729,505.8127277,358.8542937,285.3774005,393.2763514,339.5620004,396.0894146,288.5803764
ENSMUSG00000022682,NA,309.1231175,312.1075222,289.5781944,226.578297,351.1032726,333.194947,314.5028025,289.0400752,288.9774882,308.5032579
ENSMUSG00000022683,NA,38.48333977,36.18929135,83.94518426,152.4512588,71.26553223,59.22581638,93.53891474,62.98757262,72.16022641,67.22404671
ENSMUSG00000022684,NA,578.5704975,560.0344974,594.1655838,681.6954842,685.9367796,629.5696199,655.4548088,743.226579,631.6504397,786.9711122
ENSMUSG00000022685,NA,240.7963001,183.8784786,179.2416687,217.2304225,201.27807,186.0615506,222.3122343,186.354058,233.5963665,171.5730051
ENSMUSG00000022686,NA,172.9197051,78.29509117,30.12962525,52.80063955,70.37990298,48.6633385,73.91539888,30.24418308,90.11572339,31.64916445
ENSMUSG00000022687,NA,77.64682963,91.65713693,68.13671678,25.20241556,48.54589185,93.26017471,18.36725842,45.58615189,39.35179349,68.58901895
ENSMUSG00000022696,NA,96.8576095,57.96533316,97.21167452,44.49890239,175.8871649,91.54630642,87.58924742,87.01128625,64.50239973,70.64432836
ENSMUSG00000022698,NA,880.989602,699.509356,784.7084896,742.3958857,724.0026795,885.5868679,701.5134127,718.8580088,666.8552515,835.4187195
ENSMUSG00000022701,NA,30.18974083,106.2400455,3.856750262,62.19949902,43.61302044,69.18195362,100.8013067,35.92310644,18.59458233,74.08372175
ENSMUSG00000022702,NA,290.4716618,251.5946255,315.7951692,129.6522109,364.1561228,361.6493767,306.0221894,275.4238343,125.6500053,251.9014086
ENSMUSG00000022704,NA,131.2114022,32.40677187,116.5697415,101.909838,145.5878896,138.3302998,108.1569304,33.64416213,174.4434404,76.33782028
ENSMUSG00000022705,NA,0.761161088,1.204980127,0,0,1.126456269,0,5.373311994,3.005075775,0.962930724,1.843809449
ENSMUSG00000022706,NA,282.3576561,312.4864968,381.8069748,621.9127134,378.8582451,293.2499542,432.2679093,341.6835342,448.2808601,317.2475772
ENSMUSG00000022707,NA,100.7456085,441.8653024,143.5986161,115.5602111,209.4011169,196.3560992,150.5332994,256.4138864,98.17763046,217.0665784
ENSMUSG00000022708,NA,222.9855012,461.8976585,409.7868636,135.9025909,84.07351498,215.3222126,81.72075152,161.0598804,134.897067,808.9551414
ENSMUSG00000022710,NA,1104.78875,1149.284859,1529.38698,819.4006945,1808.821492,1736.584891,825.4140531,1718.956509,1273.642968,1958.179987
ENSMUSG00000022711,NA,1507.839,1491.655183,2015.509489,2040.263077,2099.333208,1737.211811,2266.277016,2168.361972,1917.781398,1696.834029
ENSMUSG00000022718,NA,321.7196194,227.9594319,273.4992156,288.5796234,280.1415194,262.8038734,309.1745325,275.7762469,314.9376804,244.5486486
ENSMUSG00000022721,NA,172.9775964,206.6715599,230.0380968,343.0482416,162.6225274,193.4611542,168.6947655,137.350016,353.8774218,211.2470699
ENSMUSG00000022722,NA,31.69763788,37.83858155,22.81961539,29.70502,22.67960639,36.52066048,31.0792493,6.521669244,33.58735078,14.32772212
ENSMUSG00000022723,NA,55.7520664,87.52866633,30.94381851,21.51782912,7.725972483,43.35785444,0,27.75340123,32.94617707,14.33304051
ENSMUSG00000022724,NA,275.725645,221.0977386,259.0679461,307.9417419,237.2238164,267.2100536,268.3631912,259.7632081,262.6436138,241.870077
ENSMUSG00000022742,NA,287.9845141,223.0750213,271.3499092,235.2326516,336.1421541,324.3532389,294.580153,348.7824729,250.9402449,364.8166958
ENSMUSG00000022744,NA,511.946083,597.5133615,715.1352277,1153.463038,913.1851041,615.4843288,1054.903696,939.7749134,904.2063973,825.7927417
ENSMUSG00000022747,NA,208.7384264,306.8724455,168.0306504,315.8924685,289.4648988,288.4609999,235.8008603,471.3880155,217.1615351,185.843754
ENSMUSG00000022748,NA,47.30052896,36.71630838,56.85323195,89.07238096,46.89068349,46.60904194,61.46656567,39.37394469,67.48241031,36.91010502
ENSMUSG00000022749,NA,399.6097008,373.5409779,301.6096869,335.0218576,408.240214,301.8319859,313.8011994,537.1327614,357.5057318,394.3601836
ENSMUSG00000022750,NA,466.6867299,490.5537195,846.0641963,761.3677192,471.7737881,214.9654789,186.9664372,809.104061,211.6461795,1173.532761
ENSMUSG00000022751,NA,165.0293257,200.6029043,164.549146,344.3784784,226.9693178,173.9789704,251.354988,200.5190725,252.1731701,158.1428529
ENSMUSG00000022752,NA,1420.403702,1101.147553,1243.570118,1456.786082,1502.097925,1433.136884,1388.10209,1417.587587,1402.584156,1253.217234
ENSMUSG00000022753,NA,0,1.13338645,2.063895405,3.252048579,2.352641945,0.892541039,2.21102696,3.003387892,2.840003879,3.712771212
ENSMUSG00000022754,NA,12.90508233,9.55817925,4.468320237,2.359935591,1.521676502,10.02895278,28.36273821,7.529040048,2.446773727,11.2764455
ENSMUSG00000022755,NA,2887.813109,3208.590952,3090.9723,3995.074794,3970.97984,4930.917345,4167.747904,4090.803639,3460.411926,5092.360383
ENSMUSG00000022756,NA,0,18.80451685,0,8.065867455,5.866559328,5.058950305,0,15.87620807,10.15777638,0
ENSMUSG00000022757,NA,1994.892398,1924.490737,2790.183097,2415.852271,3409.821388,2596.507499,2773.104353,3404.361171,2118.803861,2872.848796
ENSMUSG00000022758,NA,15.44516924,36.09134851,12.20826009,12.84527481,5.507488295,15.46759342,13.93497715,8.771334731,19.34232631,15.95250197
ENSMUSG00000022759,NA,0,0,1.04980589,3.278204907,3.418065507,0.894175253,1.080601335,0,0,0.921424257
ENSMUSG00000022760,NA,16.0145216,17.55015229,10.617805,37.59295757,4.483030666,11.7273209,14.99709283,38.00431505,20.61598606,34.9783721
ENSMUSG00000022761,NA,0,37.35991747,0,0,71.97217507,6.037676266,0,18.21678529,24.61432163,27.46665345
ENSMUSG00000022762,NA,21.76912066,33.98973012,4.909047587,4.088202148,6.840186605,12.1118448,1.061708857,5.729485824,3.794244854,11.50171614
ENSMUSG00000022763,NA,6.540079469,9.372005834,0,4.8835734,9.624880481,7.438719987,13.20434099,7.75298529,5.156221832,9.591661013
ENSMUSG00000022765,NA,545.3367388,664.0930518,661.1549775,892.7255713,833.6734849,746.9212737,844.0500177,817.8346164,641.2505433,850.4034895
ENSMUSG00000022768,NA,44.32134918,49.22168908,96.18016656,67.44271097,50.40650875,40.2389875,74.36702541,86.0766919,80.81659024,35.08029407
ENSMUSG00000022769,NA,449.4401761,478.4225495,944.7029891,1566.35734,554.2020369,574.6183458,962.3830609,509.265587,868.0484911,513.4494465
ENSMUSG00000022770,NA,908.6142433,822.0695681,1089.025182,736.3573178,796.3105641,1071.975847,794.0882549,1006.180451,688.7109318,1162.402019
ENSMUSG00000022771,NA,432.5155157,507.4936971,526.9478143,681.143273,608.8911889,470.7617455,638.6046166,562.9604791,522.3027129,520.4440059
ENSMUSG00000022772,NA,28.0427896,3.747583197,18.12044771,44.81304599,53.16630354,46.54291372,43.83123177,53.4455619,19.30135991,10.7062584
ENSMUSG00000022774,NA,335.7461575,212.4510234,303.466784,402.6710878,299.4098161,292.4243744,416.9929053,283.115328,304.9170696,232.7025653
ENSMUSG00000022779,NA,16.11308001,26.58231401,16.67998735,0,0,0,5.411473161,0,11.20962898,0
ENSMUSG00000022780,NA,28.24612622,9.772775251,30.45628958,36.19157054,1.129830952,0.868073464,30.47651782,6.070834565,22.44747036,6.450745158
ENSMUSG00000022781,NA,1836.645518,1810.170263,1730.747245,1353.445046,1573.244007,2104.209287,1624.243081,1869.780331,1227.727627,2118.728714
ENSMUSG00000022783,NA,0.916817489,0,0.616186366,0,0,0,0.768885498,0.597803598,0,6.255795831
ENSMUSG00000022787,NA,52.42418462,61.33842883,75.83254816,92.69818562,103.4231388,93.1285377,97.24396148,75.69299011,95.15011122,83.2344013
ENSMUSG00000022788,NA,750.2333731,916.8037553,950.3664677,715.4237508,1027.517063,1083.706559,708.0196275,1206.92152,599.7596061,1304.609896
ENSMUSG00000022789,NA,801.7045841,796.5821205,832.686761,465.6278813,740.1895735,930.7506125,549.5433166,748.1432658,538.5657478,866.0894792
ENSMUSG00000022790,NA,8.925939682,9.710800971,4.336329518,3.655605937,8.734311351,2.928381357,2.145192881,5.040799675,9.239080961,5.426012924
ENSMUSG00000022791,NA,272.1574422,104.9791434,377.5335508,62.85148617,412.9296217,302.6730438,260.1987164,229.9402594,547.2195174,198.6315656
ENSMUSG00000022792,NA,172.8428907,124.4319679,178.9381303,243.7715507,144.2497645,108.9891067,170.1107522,108.6504002,165.7638239,125.5701254
ENSMUSG00000022793,NA,621.8836956,773.8909647,664.3503586,753.4611927,621.5231335,694.9521171,683.8324586,671.923683,601.4634584,775.0404568
ENSMUSG00000022797,NA,2051.918896,1626.870314,2065.735773,2749.851865,1558.312218,2901.867318,2285.421185,2026.954122,2126.398694,1969.99418
ENSMUSG00000022799,NA,304.3863159,398.0429646,259.4244942,90.11324035,209.6307528,312.1205538,121.4086095,186.8460084,135.5731908,389.1838949
ENSMUSG00000022800,NA,330.7167548,305.1717299,353.7502952,540.4616364,277.2976327,353.9942606,560.1219242,461.255242,498.9365304,322.5875816
ENSMUSG00000022801,NA,282.9957825,296.176254,327.0738179,153.4757867,383.0230461,377.7693913,244.451277,344.0652708,173.6928864,440.6723135
ENSMUSG00000022802,NA,14.057034,11.29901793,40.94780408,30.73625309,44.96680035,57.29516248,6.717017766,64.47270095,45.01452518,19.80714966
ENSMUSG00000022803,NA,124.8997149,214.9649917,51.52943012,38.68368362,86.89784432,92.40911199,37.13542484,99.64805847,60.10912313,25.57667999
ENSMUSG00000022805,NA,14.26442096,39.36143801,18.67472399,27.35369256,27.15793666,25.64142986,21.69930067,32.58600329,23.30461899,24.74521126
ENSMUSG00000022807,NA,424.1648114,430.7154671,467.2253024,239.2630128,392.3257764,396.4182198,329.0203147,490.9972608,280.163273,470.739759
ENSMUSG00000022808,NA,181.794442,200.5905812,195.7789579,220.5814142,279.8041328,291.7738973,205.6303226,183.7679666,251.0039163,258.6333314
ENSMUSG00000022809,NA,927.3071718,1161.531527,1140.622087,1465.175753,1238.558643,979.9651802,1246.00539,1493.205166,1131.898614,1175.701499
ENSMUSG00000022811,NA,576.0635648,589.929055,533.3979808,681.0315498,762.3097589,740.2451584,686.4550901,693.1314098,588.9871085,813.7445746
ENSMUSG00000022812,NA,793.5917677,1005.45241,1098.808593,430.5662525,1216.525328,1017.908164,695.1957403,912.6989345,616.5110196,1343.888824
ENSMUSG00000022814,NA,255.6350991,231.0788103,238.7677366,244.588695,219.5267966,279.1946878,266.1644484,195.3807342,249.3604741,233.9890264
ENSMUSG00000022816,NA,436.8239431,374.4866007,396.5684202,354.9305389,230.0970132,459.2622301,204.0528698,231.8140561,259.0320086,329.428317
ENSMUSG00000022817,NA,508.7719932,552.5827259,1203.395615,691.2149898,826.5897688,508.4274849,454.3975768,797.3485844,483.7368155,577.7984417
ENSMUSG00000022820,NA,118.7039006,144.3708708,163.7208685,257.7769394,165.5467433,114.6436381,200.9085463,155.9568887,195.0716495,96.84347658
ENSMUSG00000022821,NA,0.946054898,2.051912905,0,0,2.006600373,0,0.507401901,0,1.625145075,0
ENSMUSG00000022822,NA,183.8565997,90.39782637,189.6066808,49.61743968,179.6451877,66.84858006,91.85437887,225.3025507,93.32823588,138.2940318
ENSMUSG00000022824,NA,23650.40384,29251.45639,34826.03068,36486.20012,23121.6139,32126.21017,28697.41885,29278.21318,25881.63487,40252.73427
ENSMUSG00000022827,NA,156.7959013,170.6304432,160.380026,230.0123814,217.5985383,149.2459056,196.6483449,192.3923422,196.6492206,187.6913735
ENSMUSG00000022828,NA,161.5170356,138.3320912,154.4522663,213.965635,185.7043018,147.7204653,203.7178312,164.1255202,204.1889212,168.017273
ENSMUSG00000022829,NA,8.605065165,4.579509831,0,3.58000152,1.200468616,5.202250552,3.105517984,3.658926657,2.857772424,4.837085249
ENSMUSG00000022831,NA,324.4507976,121.7111006,174.005855,225.1304638,171.825582,208.5917324,274.1521562,113.4072128,420.172233,116.6667648
ENSMUSG00000022836,NA,6969.346633,11218.69952,4894.379026,3155.098273,4209.723798,5776.443859,4005.432905,4523.497992,3525.312897,4841.551303
ENSMUSG00000022837,NA,28.40943983,29.89941903,74.00254044,14.4744555,16.16890804,22.89342725,118.6135995,21.69257268,100.5314966,13.02836854
ENSMUSG00000022838,NA,46.67539175,27.52236853,41.02979897,45.53695399,11.52627026,45.70715377,48.41469846,29.81099975,37.7648017,24.63007151
ENSMUSG00000022840,NA,354.0272693,624.3241695,238.5659253,48.66039283,152.6217128,222.7709862,104.4069695,155.7692907,118.2944001,227.050759
ENSMUSG00000022841,NA,3527.070605,3704.878216,4219.685135,4856.50833,4433.4163,3724.286204,4745.66696,4628.787415,4351.101947,3892.25871
ENSMUSG00000022842,NA,75.56411971,57.71909725,74.3972269,154.7885904,57.27010063,69.76694229,93.2192606,60.94546932,119.3513223,51.09879287
ENSMUSG00000022843,NA,952.1046172,1250.896203,1602.386126,1554.816839,1807.310993,959.4621392,1405.502891,2039.091383,1277.612966,1349.828119
ENSMUSG00000022844,NA,227.0903904,233.5323723,264.9242973,298.3792464,236.2689149,268.1260752,272.9541932,229.7137923,278.2742318,255.0566144
ENSMUSG00000022847,NA,28.40314119,33.60619437,22.4940096,53.66396621,27.17669386,14.78576644,45.1013156,26.33076767,26.04985412,34.83154933
ENSMUSG00000022848,NA,637.8783852,840.2127599,760.1731892,1372.792558,842.7385687,737.4079915,1060.965286,893.8178848,1041.244778,798.7008412
ENSMUSG00000022849,NA,23.80350745,28.39511231,18.52309936,15.51210256,23.22688945,23.68091236,17.77016477,13.08194805,14.3350639,27.73000774
ENSMUSG00000022853,NA,776.3684925,1100.931381,1073.695534,1349.415189,1496.892824,1171.48451,1417.190562,1673.450713,1124.993051,1414.428815
ENSMUSG00000022855,NA,178.9728944,206.8560095,128.8792279,122.7555641,198.3668512,149.8045336,123.5178558,189.7015964,175.9522224,145.8176149
ENSMUSG00000022856,NA,294.6936952,553.5131514,449.4445729,540.3459158,595.0355723,347.9177492,630.4314528,719.3582959,511.3300951,572.0106087
ENSMUSG00000022858,NA,1234.568004,914.7440655,1461.805317,1601.746205,1585.368312,1610.213178,1566.193109,1479.086541,1587.733636,1235.547801
ENSMUSG00000022860,NA,24.78321922,7.848168728,14.02103061,6.470182812,10.42210417,8.241560761,3.292008815,6.959259237,16.80155658,2.750931385
ENSMUSG00000022861,NA,31.83074651,37.57626581,11.79955411,10.21490087,22.41338621,19.09416858,16.12068148,19.16342575,16.26660731,24.15254483
ENSMUSG00000022863,NA,95.17989931,65.47883061,49.4578906,82.75630016,47.25484377,43.70003993,58.99406235,37.64055076,48.09441193,56.53032589
ENSMUSG00000022864,NA,15.8902521,5.077879678,0,18.66620917,7.387287519,6.827679924,11.60709379,0,6.879938908,7.949533838
ENSMUSG00000022865,NA,2121.831575,2753.154111,2221.105853,2421.966842,2557.525192,2962.741279,2356.889898,3271.931752,1692.496732,3199.025343
ENSMUSG00000022867,NA,948.1243914,1014.27048,1046.116042,704.7990345,1088.659043,1082.498547,847.500402,1090.057358,653.0799702,1152.982722
ENSMUSG00000022871,NA,2.034625636,2.932085968,5.012124252,2.638612433,0.901907818,1.539560433,3.82353074,1.216973688,0.819147115,0
ENSMUSG00000022876,NA,55.44403087,28.95516562,38.22125361,63.94221623,22.19740931,36.67634772,66.8890268,14.04146025,79.42463075,24.61321975
ENSMUSG00000022878,NA,109.4502966,1097.468543,150.2972838,282.26832,171.3988474,1.461042846,2.916614794,25.34760267,3.145077914,80.57393087
ENSMUSG00000022881,NA,151.2546179,157.2445516,164.7696255,243.3300755,182.9119592,151.3730611,206.800437,166.8069695,232.3051359,109.9694015
ENSMUSG00000022884,NA,2057.350391,2451.194151,3819.252813,5190.848147,3203.907828,2471.566328,3696.240251,3502.268277,4204.730951,3069.799707
ENSMUSG00000022885,NA,338.1061436,292.4627112,175.8473246,213.1156257,307.0224121,382.4007264,253.7431302,91.6200441,728.6413014,148.222748
ENSMUSG00000022889,NA,299.5108284,251.7171946,392.3384714,392.0907745,447.0964454,301.290031,369.5351311,399.3708319,396.4306877,275.4954214
ENSMUSG00000022890,NA,2001.751435,2019.702859,2097.809906,4032.018335,2448.455963,1609.631909,2784.886352,2201.981221,2861.387833,1743.194921
ENSMUSG00000022892,NA,993.5663752,1264.896798,974.3405471,887.3069579,841.5654423,885.9272282,607.760523,1106.992387,840.9060003,1140.41203
ENSMUSG00000022893,NA,71.04415543,83.01932453,27.44494517,10.65924122,44.58730649,46.78728838,28.15412829,28.58281821,22.6529071,35.01617926
ENSMUSG00000022894,NA,26.26399229,58.99937702,13.49520105,7.641437627,7.0235741,21.21208662,7.78246924,8.055281587,12.19330025,13.9022539
ENSMUSG00000022895,NA,1621.974177,1872.222772,1484.69569,1064.753617,1650.568113,1900.419352,1328.138016,1839.547987,989.7840903,1936.549629
ENSMUSG00000022897,NA,855.0448218,905.2272121,977.5863801,728.7758341,1218.575396,1103.396348,817.8539863,1227.678383,670.7776874,1345.416558
ENSMUSG00000022898,NA,435.5159179,363.1147672,490.5464331,752.3859058,564.3165182,518.6248306,599.8854174,472.8411653,629.0449115,506.3340692
ENSMUSG00000022899,NA,42.40188263,17.2088171,11.35787852,40.71209801,1.811655243,3.936058155,43.28613626,52.60429958,30.41559577,71.11619997
ENSMUSG00000022900,NA,138.7659995,99.08893082,113.0515574,105.5245346,82.45473741,123.8709156,146.0469683,102.8403248,88.26151356,169.1757403
ENSMUSG00000022901,NA,95.90362973,43.7635597,28.23091368,58.22333762,39.52108304,72.31994824,41.75091149,26.08602441,75.69687775,16.23256997
ENSMUSG00000022905,NA,659.0387916,441.2402442,796.6059112,704.6751938,1011.343942,912.5642888,629.9999779,850.0511452,688.8483076,1001.996629
ENSMUSG00000022906,NA,974.3201123,957.5561581,1302.998948,1954.305759,1300.833456,1126.081042,1551.111325,1102.416469,1289.327921,1386.856229
ENSMUSG00000022911,NA,159.8160672,182.5275209,119.3413416,284.2264659,293.8154318,175.4567026,223.5035204,132.7653726,138.4232841,250.9540449
ENSMUSG00000022912,NA,308.6282869,475.252821,192.3505958,197.4632871,216.770441,324.8530418,202.0246855,264.7486925,204.9800443,375.2505005
ENSMUSG00000022913,NA,158.4336492,125.1119301,108.4492202,188.2011424,143.3428198,87.24291012,159.7241902,78.57650698,233.7643387,82.31692451
ENSMUSG00000022914,NA,223.4272925,244.8867516,203.7014623,193.7964793,206.5839142,197.6182491,265.9488796,207.4838722,212.1630209,213.1288019
