NAME,DESCRIPTION,I_V_1,I_V_2,I_V_3,I_V_4,I_V_5,I_V_6,I_MKI_1,I_MKI_2,I_MKI_3,I_MKI_4,I_MKI_5,I_MKI_6
ENSMUSG00000027654,NA,233.4088337,237.6552764,219.1093255,269.2150413,248.0306306,221.6320209,307.149793,202.3722189,258.7665559,301.627957,269.2385457,180.3376567
ENSMUSG00000027655,NA,111.9685399,313.1273892,326.1157088,273.2144633,319.3421474,138.1555232,149.2071811,133.4317376,149.9708232,234.1628434,364.7693261,201.3937839
ENSMUSG00000027656,NA,91.4872781,13.6089989,1.071025284,50.81445634,23.0192678,91.98785954,22.22902275,13.22169327,41.30393372,61.24613799,41.22017457,39.9437352
ENSMUSG00000027660,NA,2148.754107,1198.081005,1686.407521,1651.661885,2003.058936,876.1487295,1205.82037,880.5138783,1504.536488,1845.269229,1305.394325,1199.084714
ENSMUSG00000027661,NA,69.46818403,206.9831843,63.54990183,43.23662541,50.70875557,41.52880647,109.1581696,50.61361077,97.99846911,55.7013239,202.5490628,46.27088329
ENSMUSG00000027663,NA,520.472809,264.7945833,381.7138877,243.7119279,205.8327497,208.3509134,446.8239825,365.3574445,596.4560834,400.7401638,747.4184162,300.4915455
ENSMUSG00000027665,NA,839.6097669,735.9155094,791.6401874,711.7364071,909.8691216,536.2743679,724.3050475,379.0717489,754.751395,811.7953841,887.8129102,708.0438655
ENSMUSG00000027667,NA,171.5541604,221.0882102,239.6809542,166.1620232,209.4767253,200.8622343,162.0023512,174.8088732,174.5647993,159.8195611,187.2010584,200.01403
ENSMUSG00000027668,NA,885.0389591,1106.504538,1146.933816,1112.423153,1250.220834,841.914015,875.9333481,689.1917226,1324.441173,934.5435823,906.6365965,829.2173592
ENSMUSG00000027669,NA,202.7334322,146.2495567,71.06033345,126.2326191,120.5208546,111.420183,126.4969979,122.2264663,212.0652624,206.3187238,235.9289793,133.110406
ENSMUSG00000027670,NA,41.08712843,21.55505475,54.23118987,33.70315446,27.52498347,29.01344799,44.51006208,58.09537054,25.12269515,58.3963665,62.76878402,41.36125418
ENSMUSG00000027671,NA,585.9686995,711.3203686,614.5527095,817.9595576,1032.8339,943.9989037,869.1014719,830.2825708,548.8306901,919.667413,654.9961029,1012.129493
ENSMUSG00000027673,NA,1443.604551,1629.215682,1465.592078,1512.768851,1801.856095,2782.283312,1749.941344,2501.135698,1327.1827,1409.927856,1263.714772,2781.703751
ENSMUSG00000027674,NA,0,4.113565557,7.405519909,5.972054388,5.866693993,3.657873163,8.216638546,4.416566232,3.050636489,3.177486522,4.334641325,3.974254144
ENSMUSG00000027676,NA,0,2.810096409,0,0,0,0,1.286236829,1.530201282,0,0,0,1.398879542
ENSMUSG00000027677,NA,73.07000882,141.4822151,173.28843,179.773025,149.566479,110.2829326,179.5878975,108.283248,76.37765983,90.90111852,91.31140205,81.72568768
ENSMUSG00000027678,NA,1136.078378,773.8462197,661.7365008,971.1262455,923.5318871,546.1339262,625.9551617,407.368522,753.2273108,1383.683985,897.5079906,677.6130839
ENSMUSG00000027679,NA,141.4450848,192.5134523,263.765644,196.9921062,207.5901169,429.3053829,259.93944,307.2368272,151.9839514,136.9506347,175.9238359,344.4504424
ENSMUSG00000027680,NA,231.1759514,216.7361816,173.0566319,221.197749,139.4057501,177.3584158,121.6584052,67.93686289,329.1060577,208.4268958,5.427666921,143.4848196
ENSMUSG00000027684,NA,843.0141991,969.1460819,232.3484635,851.8559314,842.9488915,392.1932236,832.0406867,453.425926,816.6305977,1165.300947,1136.631594,879.8769153
ENSMUSG00000027690,NA,308.7821776,0,2826.077759,0,0,0,0.995424192,1.167601525,0,0,1.421487317,2.057915424
ENSMUSG00000027692,NA,346.0117516,376.6982959,951.3724114,202.841693,307.8909611,95.69319452,198.8069235,159.8099669,289.3315777,483.0114398,306.2147479,241.2655284
ENSMUSG00000027694,NA,99.85820414,97.53436699,124.2034158,122.9119686,122.0502304,104.3399012,77.07063181,50.63446057,97.91104583,113.7151763,129.0531403,110.8697845
ENSMUSG00000027695,NA,839.1004174,1225.239366,3437.062058,1249.487436,1363.750469,771.4931441,982.149944,456.1218927,1578.044351,1121.810105,1483.635173,1110.301029
ENSMUSG00000027698,NA,335.3749183,288.3942376,135.8247879,379.1127999,198.2390713,199.37991,289.8836489,295.9248511,457.6423702,303.6389468,425.0002123,214.401011
ENSMUSG00000027699,NA,883.9770006,448.6040254,609.5420434,789.898997,1061.179631,581.751108,702.4334956,425.2088472,612.7984089,1209.056468,795.9153725,496.7966956
ENSMUSG00000027706,NA,1359.862195,1447.573828,1552.613574,1218.599855,1491.999443,1363.559181,1894.115385,2008.535576,1290.729039,1303.387357,1403.415272,1596.763738
ENSMUSG00000027708,NA,315.1844915,219.4196026,268.9105624,203.5371451,272.7473916,231.7138549,275.2377325,326.2592021,224.0290057,213.2632544,169.2926625,234.492974
ENSMUSG00000027709,NA,329.1958423,365.1711595,386.1493948,278.9253404,313.5095272,237.5617938,267.8389542,256.8255971,340.5130399,281.3127714,285.8460965,292.0568644
ENSMUSG00000027710,NA,473.0024036,509.3781109,366.98108,562.0019114,670.3715798,555.4426551,513.8106287,489.5120728,411.2540592,587.173953,452.9213624,534.6218815
ENSMUSG00000027712,NA,1380.620633,749.8600887,263.6398609,994.6628731,762.9068455,1429.513154,1023.304017,1011.170899,1253.535995,1172.637648,950.4680289,1013.979844
ENSMUSG00000027713,NA,4.627585153,7.654297386,3.142338545,4.06030861,3.400184445,15.78686352,14.95287721,29.58880184,5.452509738,1.885560713,3.391295089,7.39203742
ENSMUSG00000027714,NA,585.2605015,438.0421214,641.6902589,516.7269607,547.8853481,791.2673125,581.3149986,798.2225557,351.8380893,567.4804201,476.6722739,479.1660688
ENSMUSG00000027715,NA,1695.414278,1496.138131,1460.256539,2410.08999,2844.143188,1805.688519,1511.072602,790.8640394,1346.389539,2677.381599,1906.923357,1597.85852
ENSMUSG00000027716,NA,42.46177389,23.92734571,5.656892376,4.478314912,3.087910076,24.13902274,2.259749482,81.35897153,2.149304542,185.2893551,7.982427326,2.50559239
ENSMUSG00000027718,NA,5.817063601,1.685407056,1.723209174,14.06753707,3.586517816,3.731312634,12.65052067,11.0182818,25.91886094,9.524682467,12.99943981,1.673479598
ENSMUSG00000027720,NA,4.5251106,2.08635529,2.085335361,6.783080561,2.498814384,5.843882042,9.448707298,15.60885063,3.636037213,0,1.715712143,4.037452932
ENSMUSG00000027722,NA,40.20836514,118.8013382,34.24285681,99.30010079,107.7119317,92.19112584,117.8247063,218.968057,33.78426296,97.88520679,109.4462703,146.8451648
ENSMUSG00000027737,NA,533.5342405,165.1773932,30.24907786,393.3710548,229.5035096,195.4749818,403.5748732,346.3960542,358.1576047,587.2551374,540.2219185,190.1940032
ENSMUSG00000027739,NA,354.8367617,398.7866458,372.6733039,307.1070261,327.323648,267.277542,271.7887423,304.2651967,352.8160944,277.9579659,265.0521518,273.1470687
ENSMUSG00000027742,NA,971.5818486,1017.448014,872.6940614,1015.715735,1083.208586,923.9984297,1050.620039,681.9553692,945.7954978,823.5119472,1034.492862,876.1022535
ENSMUSG00000027746,NA,1405.384384,1216.170695,1175.895852,1364.221037,1688.71089,2200.480214,1838.597812,1784.7401,1043.480231,1596.643246,1377.170201,2151.665013
ENSMUSG00000027748,NA,0,0,11.33986171,6.177755922,0,0,0,0,0,0,0,0
ENSMUSG00000027750,NA,1322.70983,1698.797999,230.9702028,1383.245883,1225.853632,839.0079975,1104.855186,1472.652357,1871.063665,1238.582334,1827.084308,735.1925725
ENSMUSG00000027751,NA,210.5345949,149.118803,172.6750963,134.9754289,158.4842451,27.61599661,57.50752762,30.40818534,92.43080499,79.52219369,168.222619,97.87200291
ENSMUSG00000027752,NA,312.5964557,225.0053497,240.9520021,337.0061641,422.9272557,524.9353774,370.7006615,355.3190943,279.8301777,366.4222863,265.2369597,441.5084712
ENSMUSG00000027761,NA,19.43149017,288.1210453,14.36675015,6.674103263,34.33267777,11.29115908,53.41296186,25.6857936,26.93871721,17.56399164,8.955049925,83.55471226
ENSMUSG00000027762,NA,0,1.957188127,11.56858373,0,1.175298473,0,3.910200076,0,5.408942202,0,0,4.611816465
ENSMUSG00000027763,NA,3249.184063,2959.053921,2323.183207,3368.184871,2980.875502,1488.862377,2478.050429,2351.501618,4107.653108,3470.226101,3365.65548,2381.493325
ENSMUSG00000027765,NA,184.6218348,330.9888309,768.5880823,195.0514055,227.6130231,166.1347964,269.5877201,166.3491908,326.7625072,217.3761564,280.5518571,268.9422235
ENSMUSG00000027770,NA,604.6076832,744.9624404,728.9929798,588.9898541,610.4640256,411.106729,620.5056044,566.1756867,547.8776061,601.7754793,667.8522227,519.9865492
ENSMUSG00000027774,NA,936.0119058,922.0254879,782.9438612,1042.477513,1290.267022,729.6175805,683.5930573,575.9222777,772.0971998,1216.493694,939.1926068,947.1224039
ENSMUSG00000027775,NA,1359.169012,1230.964499,1016.854137,1587.679057,1279.490748,1171.87756,880.8706453,675.300465,1426.423192,1700.975687,1531.849523,1110.617146
ENSMUSG00000027776,NA,7.47914273,2.60613794,1.847424487,6.836345477,0,4.278938825,4.410269804,2.799505655,4.358593824,5.172391487,3.070117226,1.028837277
ENSMUSG00000027777,NA,64.58394256,72.66109733,72.63922452,70.62048714,52.25648053,83.85436683,100.2521988,102.8410739,84.70550332,44.03525803,67.02761884,78.6721767
ENSMUSG00000027778,NA,70.76844114,104.2438377,249.9885334,94.58223203,69.09268587,167.4132219,238.4590878,41.64602209,104.5455189,80.89178932,91.42524705,70.2760555
ENSMUSG00000027782,NA,1406.496269,1643.185158,1768.326702,1453.185654,1995.476472,1091.886862,1393.624069,1368.670377,1431.886929,2374.91692,1385.260667,1118.951852
ENSMUSG00000027784,NA,178.8423549,167.0044122,173.2811545,119.2355436,346.5982002,68.12603911,126.8552186,61.51656123,171.2992784,212.6302108,276.5542951,211.1957769
ENSMUSG00000027787,NA,426.8581957,565.9794608,646.9666648,515.4189653,544.5142505,516.1042656,448.7469622,413.9720881,326.2684318,385.276885,422.8356756,517.4549748
ENSMUSG00000027790,NA,2909.658769,3.141244596,96796.54437,0,4.053681259,0,9.132377556,0,6.050510575,1.793676113,0,3.126598142
ENSMUSG00000027792,NA,423.1072976,238.0692794,1177.225396,50.3260943,99.50998011,18.63997006,119.4088979,45.34511975,237.7408427,104.0968969,162.6385442,47.59226897
ENSMUSG00000027793,NA,0,8.318587699,0,2.043055549,8.153037023,9.084938944,4.680068253,2.539631442,7.205090892,0,0,1.322150058
ENSMUSG00000027796,NA,16.03108742,35.24704821,44.76315337,14.5504205,10.46560025,7.473724664,14.1018714,19.52891964,23.50100958,15.14683454,18.74991566,8.034224919
ENSMUSG00000027797,NA,129.4210245,80.16477208,30.08050838,80.15621643,71.77480215,9.573693702,26.48126883,14.66935058,129.0847194,146.4903935,178.9347579,0
ENSMUSG00000027799,NA,173.8481157,80.19795208,158.466938,59.81638651,74.96108478,6.036470245,49.65523734,16.29945255,140.8570566,175.9859728,196.9307045,32.04432448
ENSMUSG00000027800,NA,70.35766128,31.26766266,59.40254626,75.4233952,54.84734337,96.71246794,134.592177,127.8203514,97.06673604,50.93545914,93.94708461,76.8937791
ENSMUSG00000027801,NA,96.21817204,36.17757246,1185.093423,11.1166854,15.72832669,29.5039481,27.98835899,23.7983078,42.21742145,15.36116048,37.9449517,22.8084141
ENSMUSG00000027803,NA,350.0576088,242.1853033,172.8160998,239.0531645,190.938102,168.5810076,194.3755672,148.5236994,364.0601708,284.9369254,437.2499478,165.4460508
ENSMUSG00000027804,NA,427.5451675,401.7437521,321.7576865,452.654771,763.872531,394.0318421,325.4735987,301.9938532,328.4316246,743.7147428,390.8398865,630.2770144
ENSMUSG00000027805,NA,69.54035234,69.94276035,83.97521061,65.75129281,61.93948365,94.03070521,100.0593426,123.4373048,104.676649,62.70360488,88.3408515,67.33681464
ENSMUSG00000027806,NA,90.251108,74.13192599,155.7012847,90.20091212,95.98938999,68.37500924,148.9309934,68.29153057,155.9093726,112.7746032,114.7865008,85.89716259
ENSMUSG00000027808,NA,6445.815279,4947.576791,4550.119052,6568.534124,8337.406732,8207.489311,8223.119069,6714.730149,4997.068144,6948.763392,5344.476052,7638.454989
ENSMUSG00000027809,NA,1022.044337,1354.846794,2054.927718,1101.681057,1263.605868,971.0692837,1003.741852,902.0806701,991.9940931,1085.180556,1105.215602,1057.403507
ENSMUSG00000027810,NA,1000.74687,1191.889771,1055.304265,1040.639965,1115.815098,677.0784124,734.1399686,611.2322881,901.6144957,1046.463645,825.8747678,1035.195199
ENSMUSG00000027811,NA,45.79406307,39.41322129,47.99978386,71.96912649,70.60056197,83.62688943,71.89068163,69.96637231,63.55120029,100.3764055,55.5812436,67.09931244
ENSMUSG00000027820,NA,1014.405739,27.5135513,4600.103938,26.52054271,15.21781591,8.530761361,23.86438181,30.44904574,46.79958068,60.82113013,93.2329283,18.39863949
ENSMUSG00000027822,NA,944.2575812,806.4420984,1253.984109,858.2320156,987.1341143,639.3897188,853.7975652,837.3268788,728.1473578,1025.785166,835.9945513,625.5326913
ENSMUSG00000027823,NA,1107.009409,983.2134913,757.062686,946.1489647,997.7246784,725.0741665,676.2624723,487.1369976,835.0144287,1148.006356,970.3123562,783.0021961
ENSMUSG00000027824,NA,27.88326943,39.36947666,43.16680614,37.29416886,33.09688489,45.60031869,78.64798342,51.63887372,33.28109291,34.35620864,29.38029039,57.20238545
ENSMUSG00000027827,NA,11.79005225,8.642588808,33.49958483,10.19458627,7.423732202,13.62948451,6.452006566,5.116962033,9.898671875,50.06159545,13.57083352,19.51893537
ENSMUSG00000027828,NA,6399.138709,4851.496951,4178.782253,6826.122955,7265.141049,6344.77952,6453.508778,5038.744426,5113.553604,7614.825365,6179.562242,5930.907609
ENSMUSG00000027829,NA,210.3227477,512.4275012,528.319948,402.0315808,471.829693,419.1672915,538.3744088,472.1010001,350.7281159,209.2179957,215.6394444,371.3963971
ENSMUSG00000027831,NA,9.524093167,1.096277096,1.699233402,0,0.496424491,1.854677812,1.067954021,5.765021387,0,0,0,1.098579913
ENSMUSG00000027832,NA,22.82623586,3.8088323,1.049333389,2.700157105,10.3084381,6.948262112,0,4.175071129,5.431120875,11.33117898,6.721089042,7.514350177
ENSMUSG00000027833,NA,0,0,0,0,0.447257964,0.342321625,0,0,11.65122472,0,0.749505534,0
ENSMUSG00000027834,NA,41.46415727,58.15852641,23.12027151,86.2471221,73.77206344,38.51946007,43.24996184,45.10170113,28.48177342,57.84451571,39.24111268,30.34525598
ENSMUSG00000027835,NA,1367.729326,1376.597048,1787.825161,1651.770721,1877.359021,2897.095117,2388.733704,3211.548174,1350.947256,1548.290073,1027.635604,2570.003146
ENSMUSG00000027840,NA,109.4314285,83.00555648,66.8507681,64.65687639,43.73723756,19.86624365,20.34887988,9.891119534,160.0619849,113.1100092,115.4945532,46.10814175
ENSMUSG00000027843,NA,122.1309068,170.7528921,126.9308994,267.5286149,181.3728371,377.5277582,334.2927881,649.92062,128.8528318,169.3850347,181.8887427,166.9026925
ENSMUSG00000027845,NA,223.0937014,169.7553384,264.2674449,271.2161456,225.6650308,110.3784816,122.7490882,88.97206327,235.5477879,233.6608122,175.7136784,144.071833
ENSMUSG00000027848,NA,468.6994691,226.6398978,103.929477,217.5803467,187.6022893,214.2974278,224.9844785,225.6775819,488.1834733,282.2600416,308.1660684,221.187506
ENSMUSG00000027849,NA,13.05264144,16.50088239,2.929449542,3.843166254,7.324311017,2.106791197,10.37860788,6.956622908,6.799111951,12.41696918,19.00863608,3.720803994
ENSMUSG00000027852,NA,953.5836871,638.3935632,604.6101773,794.1706533,845.4493713,1391.335704,995.4415975,1263.713702,764.9128182,954.7374877,607.4509628,967.8226386
ENSMUSG00000027854,NA,446.4994376,692.0626932,336.7926209,371.7506013,521.2871539,570.4857261,690.6555631,757.5350973,368.0001733,268.3831134,475.9651857,595.3743703
ENSMUSG00000027858,NA,124.3493508,368.8195785,106.9568639,268.6059613,213.5964427,85.10289913,167.1279932,92.05831474,182.3449645,89.46492007,153.034993,123.0432057
ENSMUSG00000027859,NA,4.656599137,5.060779821,1.041666829,8.56880456,0,0,2.777825989,0,3.601476347,7.539444689,3.432610912,3.310171589
ENSMUSG00000027860,NA,247.2179346,283.9336154,68.18592147,225.1423726,203.0961867,185.9777939,179.4505189,109.2802338,230.2362979,428.3121624,211.2617959,170.1060549
ENSMUSG00000027861,NA,31.10888369,163.0607179,62.57027677,19.34407255,37.35834615,23.70953084,69.5732615,39.00352584,112.5329522,10.31908017,61.30843796,24.36473746
ENSMUSG00000027863,NA,129.2502138,84.00383816,33.78888972,215.2585045,96.97446755,285.7286731,259.1415721,422.1795861,224.6354468,135.6514428,184.1994098,184.0054556
ENSMUSG00000027864,NA,4410.072857,2694.78432,3220.126683,2735.840374,3105.823929,1752.975106,2116.454048,2052.490406,3342.601757,4263.676502,3709.267826,2134.676113
ENSMUSG00000027865,NA,279.1081577,323.7489956,290.7848691,337.1795813,370.1532484,259.7686055,182.891658,119.9781783,355.8214625,393.8521629,288.3857578,242.5308837
ENSMUSG00000027867,NA,0,5.676725134,0.307521161,9.489051772,4.088690464,0.22654112,3.578376633,0.472347229,8.447394156,0.561986072,0,8.642707052
ENSMUSG00000027868,NA,4.615882537,5.834305422,0,0,5.238292468,8.263813021,0.673075175,0.818099709,19.95498327,0,61.64136871,0
ENSMUSG00000027870,NA,6.925056841,1404.3685,10.36731301,24.10423705,57.90614835,3.75090033,21.20793125,54.03373259,90.22574585,13.33693329,22.37440458,199.7083714
ENSMUSG00000027875,NA,514.7011147,2062.116922,1295.334763,356.2580427,418.1138611,164.0462605,1089.267932,867.0557441,2620.32145,324.3793118,1035.842641,622.3248857
ENSMUSG00000027876,NA,661.1469622,1847.209427,700.7961801,363.0365672,664.5245669,654.7898823,1485.787123,4735.087854,519.5307746,357.3118881,616.8909458,1506.11742
ENSMUSG00000027878,NA,480.9306318,214.6202618,279.8625393,322.0355105,230.7699873,125.4991315,259.4094101,284.9885451,552.5949257,539.0390553,551.6947001,216.7139454
ENSMUSG00000027879,NA,1062.707338,935.3453035,1332.655773,1006.341953,1131.957224,1430.33218,1035.141029,1127.676335,789.8866016,979.1767609,803.9955359,1352.569797
ENSMUSG00000027881,NA,392.3350659,358.8710457,608.4465193,660.6796085,546.5949825,232.6683373,418.5327326,325.1817674,493.5994774,461.7566146,469.2838173,438.1695532
ENSMUSG00000027882,NA,686.7100442,867.6421886,1430.493613,751.2292136,899.8082832,792.1686253,769.1338835,657.2191881,723.3282705,721.9996779,686.5186792,743.6554644
ENSMUSG00000027883,NA,1741.840196,1860.446478,1467.2325,1346.010185,1573.265098,922.1863685,892.6322567,632.0049553,1125.54232,1065.964439,1118.7394,838.6792529
ENSMUSG00000027884,NA,587.1675445,590.849854,517.2464069,491.8926592,528.0923945,338.5366999,405.8859892,282.2354704,415.7704741,351.2555767,264.5130645,468.9676384
ENSMUSG00000027886,NA,0,0,1.072545605,0.673371413,0,0,0,0,0,0,0,0.654990892
ENSMUSG00000027887,NA,0,12.61990744,2.924077017,0,8.401193976,3.494710628,0.639185366,0.779132499,13.5011451,0,28.67462904,0
ENSMUSG00000027889,NA,483.4135892,397.83221,513.0547191,357.9559403,340.0814538,284.6931128,363.1458268,513.9950212,215.3572752,256.5451113,335.7801585,355.2861336
ENSMUSG00000027890,NA,98.44219376,175.4477887,55.08152741,125.817497,120.0482714,139.0838306,156.9133821,204.5502194,129.0936969,87.40028768,158.1883969,173.1215023
ENSMUSG00000027893,NA,2882.839903,2066.814767,2207.59542,2772.060318,2265.431831,1161.335179,1644.020866,1310.604641,2081.362083,2692.297196,2321.285098,1484.71567
ENSMUSG00000027894,NA,54.69380288,87.92837326,29.27664352,34.05579775,72.58222007,56.88254299,67.34836409,56.93863185,63.54664313,35.29739223,171.3164483,16.71763046
ENSMUSG00000027895,NA,11.64184982,5.630498683,5.34822331,1.989095084,2.735165719,3.122152682,0,0,1.826612789,5.800226693,16.97492728,0
ENSMUSG00000027896,NA,11.2565613,1.864911675,0,4.025069331,2.237942285,2.52334585,1.198054084,3.482171798,2.062668747,2.161971973,1.94141497,0
ENSMUSG00000027900,NA,1735.929127,2182.237065,2440.76207,1847.525299,2212.534288,2254.128548,1849.568257,1732.667424,1821.74913,1758.89627,1786.718107,2389.113439
ENSMUSG00000027901,NA,960.8209505,1221.189749,946.5159253,1166.68585,1619.099947,1694.292998,1443.620725,1609.642033,846.4306641,1101.158714,913.2199703,1971.290745
ENSMUSG00000027902,NA,0,1.966472695,3.157830956,0.705974809,2.396605335,0,1.941811955,2.346393118,0,0,1.723016943,1.98503765
ENSMUSG00000027905,NA,288.6708427,315.7276598,282.5898189,308.6531931,314.0706939,256.15935,243.661036,232.237677,274.2039365,295.726535,328.9492182,243.277553
ENSMUSG00000027907,NA,4692.617348,2389.881863,893.6728517,4198.561387,4453.545711,9006.331053,5409.239865,6782.036897,2924.097766,4545.537227,3885.669868,4947.579692
ENSMUSG00000027908,NA,0,0,0,0,0,0,0.671020346,0.843035462,0,0,0,0
ENSMUSG00000027913,NA,0,41.77231173,0,0,0,80.97549418,1.885043582,1.392108248,0,0,0,19.5606226
ENSMUSG00000027919,NA,0,1.935376731,0,0,0,9.740908192,0,0,0,0,0,0
ENSMUSG00000027923,NA,0,6.392018533,0,0,0,9.831180845,0,0,0,0,0,0
ENSMUSG00000027925,NA,0,3.943137588,0,0,0,2.168937351,0.685422745,1.679333458,0,0,0,0
ENSMUSG00000027931,NA,66.40410423,50.86482394,44.73686043,73.29239513,27.72965034,45.12243087,59.60742841,92.57812028,26.36862134,50.40291876,50.59367596,30.52804099
ENSMUSG00000027932,NA,56.00010205,17.7842049,9.251135796,14.99846025,20.79682477,26.86637026,27.04421832,35.76881263,26.78973375,25.02957425,16.36853394,21.2598218
ENSMUSG00000027933,NA,1107.479169,919.9096881,845.6256621,1131.069838,1219.134886,772.7351916,1014.26858,661.9005573,1049.405802,1382.363632,1270.308343,819.1402771
ENSMUSG00000027935,NA,133.5416777,140.8063737,77.9728947,150.8718063,138.5446894,161.8918042,152.296931,142.7904419,166.4413994,126.128712,144.9995928,156.7692986
ENSMUSG00000027936,NA,400.0238498,354.3693152,345.636039,358.5785596,313.5771367,337.1289285,355.2759633,383.1603609,221.7589912,355.9186461,326.9510116,329.4997843
ENSMUSG00000027937,NA,481.1889716,528.2835112,575.7030457,515.245018,572.8748708,952.9003614,782.1057687,1118.161323,363.9463775,410.3079263,366.8765708,959.5137993
ENSMUSG00000027938,NA,134.4487938,280.4046151,243.381937,209.4218471,232.0934178,198.9188836,326.6923424,140.5724653,280.1653736,168.9705306,201.4345821,285.6517392
ENSMUSG00000027939,NA,2.308190456,4.526147662,2.065526653,6.193858756,2.332845758,2.989221464,0,4.152400036,3.603849202,7.6095651,1.704723025,3.976688321
ENSMUSG00000027940,NA,11504.64912,8791.699644,10663.44423,10794.84962,12149.56458,8556.780211,6160.064411,4288.422816,8797.354132,12638.04047,9745.822558,10001.37711
ENSMUSG00000027942,NA,775.1785132,708.9593753,675.4033693,797.2661583,911.8278725,1251.313417,876.2778866,951.3460898,487.6724837,727.6404083,789.5230692,1227.946613
ENSMUSG00000027944,NA,256.5608052,148.1853906,190.154556,132.9751872,139.6128226,314.5183775,225.8003167,315.7510041,152.4769728,0,253.4589891,289.099704
ENSMUSG00000027947,NA,91.7757642,73.6643332,43.28862521,112.1271777,76.29230497,40.20179843,37.56584892,33.23815351,156.2386797,122.6773182,117.733836,53.00094774
ENSMUSG00000027950,NA,0,0,24.23401541,8.85286241,14.88456242,0,0,0,0,0,0,0
ENSMUSG00000027951,NA,1164.007244,1106.595353,2558.611765,1043.728919,1084.041722,816.8054028,793.767029,551.0331052,1219.800594,1335.100237,1015.676671,894.2150164
ENSMUSG00000027952,NA,497.0334899,248.7549439,371.5912346,492.6242835,446.5611759,1071.173528,418.3891067,527.0295269,340.6909354,598.1733399,342.1009443,792.1586771
ENSMUSG00000027953,NA,439.9191042,561.8133845,254.8604617,430.741438,530.6175907,594.6028444,592.8347078,560.817349,460.14119,521.8269745,490.210289,741.680883
ENSMUSG00000027954,NA,313.1639018,616.0538257,1241.627804,448.388541,454.0253525,855.5773424,481.8313938,705.6836594,428.7716779,440.4538241,243.7015379,787.1180529
ENSMUSG00000027955,NA,186.5800164,75.20011653,207.7032325,123.3533475,42.9967189,42.90301884,30.87311978,25.94661691,264.9111709,116.9755851,183.5619156,74.9122421
ENSMUSG00000027956,NA,124.6000216,74.0247453,560.5178129,35.153017,112.8494266,13.43429241,122.4164748,5.924690399,21.2912476,109.2239297,196.5224665,79.59989032
ENSMUSG00000027957,NA,4847.250492,6275.701607,3855.999683,4751.677798,5168.338013,2417.069385,3718.641799,2450.236078,4884.396457,4897.555689,6330.631063,3917.040592
ENSMUSG00000027959,NA,75.56823713,77.2843548,234.8816922,95.79311078,142.838503,72.55917889,142.1936972,73.62167018,97.58136726,130.0947588,75.82018511,116.768465
ENSMUSG00000027961,NA,11.69427188,0,0,0.71291489,3.622315225,3.002717395,1.292528496,3.076915908,1.836477976,0,12.06412471,0
ENSMUSG00000027962,NA,1536.97824,493.6409074,140.6598214,980.627436,699.4498591,603.9271552,710.3386907,740.5758759,1360.166492,1024.310239,1358.374538,596.7392331
ENSMUSG00000027963,NA,568.5648747,424.2227539,59.58993195,362.3407745,73.25251344,69.30677187,321.5407974,71.86792903,87.19222348,76.30553241,118.8265178,486.6236048
ENSMUSG00000027965,NA,1.874406353,1.673221898,0,1.825565052,2.087085775,2.413238634,0,1.143875032,0,3.065985882,10.31657278,1.097059552
ENSMUSG00000027966,NA,0,2.015618629,4.936618406,5.676278833,2.723692806,1.199729202,1.541938926,0.63831816,2.847656894,6.092408471,1.362156881,1.565625494
ENSMUSG00000027968,NA,506.4391329,447.5521496,524.6777868,469.5535945,628.7899577,496.1349907,444.8902158,423.0284766,450.0845468,534.6589163,457.6144615,485.5442983
ENSMUSG00000027971,NA,7.736402428,5.414718607,3.752923735,3.88448822,24.93696345,2.160100061,2.695733257,3.494427485,6.172136132,6.371950935,1.926507751,3.570322553
ENSMUSG00000027977,NA,1.98984995,2.849207295,1.768092625,7.255541258,1.030070964,2.53878669,5.494451555,3.950207163,46.68903687,5.360378407,0,3.15562769
ENSMUSG00000027978,NA,6.907497301,10.04063062,4.228117654,5.978623127,3.366173585,10.00015153,8.245992705,5.253493833,8.955284876,1.888761097,16.74300739,8.042072187
ENSMUSG00000027981,NA,89.74521051,192.0392771,243.7540741,163.1244783,190.8349922,134.8138924,196.4182178,119.5986948,103.9623558,99.55695987,88.16399884,145.675525
ENSMUSG00000027983,NA,25.3359263,12.23424026,367.6524264,10.28945935,13.11525796,9.823464821,15.75775688,22.88760115,5.424542149,9.484331883,13.59705495,9.392558663
ENSMUSG00000027984,NA,1686.532615,3200.981582,8838.539517,1676.864316,1768.616544,1949.059719,2488.449256,3175.747863,2529.103951,1516.452457,1751.348312,2716.448769
ENSMUSG00000027985,NA,25.9056052,13.09579099,4.774266645,48.3066031,13.5034673,36.94803787,46.03810473,66.12454424,53.09168701,42.26302771,27.01575995,22.77400764
ENSMUSG00000027993,NA,961.647121,2332.906345,3479.16553,1446.895457,1268.544696,508.4955337,1113.190917,611.1452372,1639.139406,917.7676087,1121.10322,927.6748036
ENSMUSG00000027994,NA,325.7875864,170.3958545,10.98174019,267.6768578,239.3340758,316.6580176,212.0847572,176.1357951,192.6270693,232.3175219,321.4172091,255.0219942
ENSMUSG00000027995,NA,982.477506,473.0055868,97.90726732,1001.660713,980.6568234,1381.252874,907.5681138,1261.712535,1217.993452,1270.531139,770.1203106,1057.443539
