NAME	DESCRIPTION	I_V_1	I_V_2	I_V_3	I_V_4	I_V_5	I_MKI_1	I_MKI_2	I_MKI_3	I_MKI_4	I_MKI_5	I_MKI_6
ENSMUSG00000024135	NA	153.8461125	91.22380726	91.5557763	108.8965164	156.1955927	144.0970617	154.1417352	165.6220016	155.597145	165.795643	145.8111748
ENSMUSG00000024136	NA	1.701746745	2.141870463	3.762920513	4.624476532	9.740268579	11.80182766	0.558129289	1.54844409	2.320425144	1.83884464	0.999747589
ENSMUSG00000024137	NA	31.67728691	0	0	60.46644875	46.72051707	18.5220669	39.43457543	39.38606729	24.78623242	72.65426834	93.83338227
ENSMUSG00000024140	NA	764.0149949	470.1811333	371.130671	547.4842016	709.9158574	722.2826109	534.7079824	618.1526965	791.469575	681.0196473	710.0290173
ENSMUSG00000024142	NA	224.4774853	229.0476029	262.3047913	233.0263432	225.5948599	211.6649761	171.336086	195.7126178	172.3279267	203.8351187	182.6986427
ENSMUSG00000024143	NA	459.6528658	544.2211834	295.4143832	333.8817097	620.8685443	470.1567337	514.6873956	535.5866617	657.2128649	460.38449	528.440265
ENSMUSG00000024145	NA	112.5196963	142.9666767	229.438874	240.215479	128.871286	117.0195827	147.6493021	135.3041777	132.0624371	111.8124093	150.9352582
ENSMUSG00000024146	NA	417.7520369	667.60111	819.6941891	828.7400206	519.5767176	421.2570272	528.9660422	490.1750234	424.9810341	493.6905194	512.8891704
ENSMUSG00000024150	NA	1314.01976	2168.268149	3075.580945	2791.412871	1302.071167	1113.518993	1361.883054	1366.355373	1188.192676	1230.126842	1284.978861
ENSMUSG00000024151	NA	330.5947518	139.9256195	200.0624282	185.680736	470.8497472	440.2237405	412.763345	453.5787936	397.1184588	540.2201941	538.9026682
ENSMUSG00000024154	NA	0.519936766	0	0.802887775	0.86275647	0	0	0	0	2.286392177	0	0
ENSMUSG00000024155	NA	1.270819229	0.929105129	2.023646558	2.123896133	0	1.614614391	0	2.282447068	0	6.114444234	1.532043878
ENSMUSG00000024158	NA	388.3987933	776.0979961	962.3391416	1155.210081	561.8260149	442.2447581	473.6622506	504.255084	365.9629041	353.5567946	533.5541701
ENSMUSG00000024160	NA	186.4032354	256.1108319	430.1962784	293.6629988	345.8433566	235.6371446	205.5326995	329.9853654	167.4161528	193.3951826	401.4501962
ENSMUSG00000024163	NA	166.1756389	191.1438196	164.3511231	234.5587176	218.4416009	139.830782	75.22815071	117.4643115	191.8333584	98.78057557	164.5924111
ENSMUSG00000024164	NA	20417.12931	9843.088819	5361.583771	7869.315636	15881.23682	16553.73542	14433.41279	17874.95167	24857.33257	19880.09516	18253.89753
ENSMUSG00000024165	NA	774.5818124	624.8301309	862.2637476	594.4964417	733.5519762	718.8351894	879.4003896	825.6570264	715.3545638	857.7856828	738.4616473
ENSMUSG00000024168	NA	61.85741523	27.08778076	43.58143008	22.78029461	68.43140056	54.65714388	56.37076983	57.29656475	75.61995869	58.60263379	83.77463806
ENSMUSG00000024169	NA	161.4973424	195.7890984	141.5668262	117.577247	383.7281911	257.4444026	255.7540904	198.664758	149.4338781	135.8340348	287.2665596
ENSMUSG00000024170	NA	113.6169643	66.35381777	50.28387729	76.03314903	73.41582422	90.52281609	48.99234236	109.8182352	68.33625831	100.7187304	58.27331419
ENSMUSG00000024172	NA	0.444926003	0.672452852	0.722125479	0	0	6.909590067	0	0	1.594308493	1.042324283	1.033422846
ENSMUSG00000024174	NA	81.02973224	103.4377724	73.70671048	81.67597497	73.03246325	93.21683345	50.61378854	44.37211799	0	46.89956485	62.10071882
ENSMUSG00000024176	NA	51.49312639	29.73958547	20.56711077	9.841535367	7.605410659	22.40775661	25.54814044	10.70111186	18.39903311	29.3757742	13.83834557
ENSMUSG00000024177	NA	31.78323163	33.82719383	53.00309852	81.54789722	38.07426999	31.67819084	42.69229284	31.84488243	30.56316398	38.41566286	20.8257458
ENSMUSG00000024180	NA	1439.343907	1604.862712	1395.206516	1761.076684	1419.270364	1380.970355	1601.209667	1257.349368	1221.53746	1195.86147	1093.47932
ENSMUSG00000024181	NA	419.3048736	500.8448866	894.9584347	933.7618489	370.5661017	400.0198465	440.5153401	437.6998116	279.9019987	308.2277029	378.2518922
ENSMUSG00000024182	NA	639.2999179	585.1661691	685.2002931	633.1829702	456.3591825	679.0573946	404.3065152	314.2231662	385.6471574	367.1441859	577.8354323
ENSMUSG00000024186	NA	2.127967439	8.025270898	3.335442884	2.959557756	0.741057237	3.878917127	0	1.308765095	0	0	1.099827394
ENSMUSG00000024187	NA	1981.963733	1408.746412	1840.577866	1467.575999	2144.670592	2151.074256	2674.714391	2446.255791	2457.450744	2175.433155	1928.192313
ENSMUSG00000024188	NA	359.3744549	243.7073986	411.9476627	341.6053886	406.1039354	389.5167922	273.2745537	294.484362	176.8685085	277.1154738	297.0056849
ENSMUSG00000024190	NA	226.1873552	257.8664139	224.1631207	171.7967764	159.0754731	187.4947016	174.7130918	147.9559563	158.0627913	179.1034627	167.8954277
ENSMUSG00000024191	NA	127.9914115	132.9805649	191.5074008	207.2697396	112.7980606	100.8833071	119.4021175	106.8625398	76.05146883	106.8784084	122.6015202
ENSMUSG00000024193	NA	164.7559594	292.5875969	245.6970489	325.6281771	161.5772056	200.0249934	112.3576114	110.5946449	141.9870736	139.1902027	151.5279248
ENSMUSG00000024194	NA	343.0413257	487.6647118	506.8777342	458.6231298	306.9974245	328.4297394	353.5104629	306.7271196	257.8388837	294.7812474	294.1060402
ENSMUSG00000024197	NA	1611.44303	2479.788366	3292.141766	2868.120217	1752.02193	1463.872583	1790.751093	1735.922287	1622.196833	1884.724363	1858.117389
ENSMUSG00000024201	NA	248.7992886	197.4970057	146.7347256	878.5589282	195.6562372	237.0638893	161.5638168	215.6830629	201.3309766	229.5409463	265.6789848
ENSMUSG00000024206	NA	27.95083595	11.59502968	20.56263116	19.47923861	21.23551559	34.07382274	39.60078668	13.75227012	48.15572438	25.27596747	26.28773828
ENSMUSG00000024208	NA	201.1667579	389.3274706	384.279162	437.2793558	190.5814422	191.7012035	231.7026317	201.772146	185.3150502	185.3278852	185.2163056
ENSMUSG00000024209	NA	2.653970668	7.155688169	4.22185219	6.734826405	1.201967775	2.554720142	3.165819533	4.944830568	1.089660947	5.691009027	4.208220257
ENSMUSG00000024210	NA	12.10202029	15.39291977	8.410504468	5.564831678	14.38976458	13.04543664	3.893671228	7.002178899	14.07986112	17.16107093	5.625360343
ENSMUSG00000024211	NA	3.294050672	2.654013579	2.101977341	0	7.52537218	0.843824046	5.974970245	8.022645473	5.655380909	4.448705782	14.52957433
ENSMUSG00000024212	NA	369.9823429	270.2132619	322.8271144	318.4988004	338.6714802	342.3572728	315.1355154	296.9633958	289.5895657	294.9018092	302.4608509
ENSMUSG00000024213	NA	395.5261228	422.0237765	534.6879692	465.1325943	453.1813562	555.5495762	462.217	455.8745701	410.0189821	438.3878981	370.2074151
ENSMUSG00000024215	NA	275.1689754	269.2187461	322.4585509	309.3189594	286.0555753	216.6828067	217.3439087	270.0432098	180.1179767	124.4716478	201.1167084
ENSMUSG00000024217	NA	375.7469485	556.6256149	581.9033165	675.4745824	302.4338396	354.7491546	349.057921	347.2396186	294.4652924	299.2566653	288.5583666
ENSMUSG00000024218	NA	128.2260672	176.0263018	143.6132939	157.791712	170.7913856	149.7922789	161.7591759	145.382397	224.6128548	133.1731525	143.3986767
ENSMUSG00000024219	NA	32.36459203	75.43823281	72.6343125	183.3485509	64.61250118	48.71694964	140.749842	38.6856624	29.54856257	278.0657463	75.03588155
ENSMUSG00000024220	NA	86.7545161	83.98949066	54.63262568	61.23728289	43.91452526	104.4323065	1.440062034	62.15234527	56.46014799	51.30990239	88.50950863
ENSMUSG00000024222	NA	1540.095219	451.3942289	437.3795984	908.0537547	1381.011333	771.0518236	832.8564903	1193.108642	785.7594347	679.4863159	767.1312861
ENSMUSG00000024225	NA	254.0564632	12.94282664	337.8505867	1350.858109	1705.665542	293.4868132	832.0803653	1718.126734	508.5587417	416.7485733	2388.989263
ENSMUSG00000024228	NA	52.2857899	70.17672773	62.80348829	72.65611009	89.44777677	49.80911115	102.141164	107.1450171	77.24266208	98.60737209	82.46082617
ENSMUSG00000024231	NA	463.946276	527.7923671	337.479638	367.9038042	307.3294083	294.9170648	329.5140685	281.638616	335.3246052	149.0077904	282.7368419
ENSMUSG00000024232	NA	64.59497803	33.41595052	58.26332798	121.7892657	84.69985241	64.59234561	74.83411624	101.1874518	92.40017323	85.15392084	108.186389
ENSMUSG00000024234	NA	192.4706807	156.6090042	178.8394011	178.4024965	210.9345917	187.0803322	213.7870805	226.9270749	213.7994242	216.3037066	224.1100404
ENSMUSG00000024235	NA	35.40227371	53.54657167	30.74415053	29.08147828	26.6328251	40.44695386	24.75882179	20.8473186	42.48073276	25.81787046	47.03035491
ENSMUSG00000024236	NA	705.3765251	551.792902	299.9674091	703.4321647	607.279592	713.9618028	397.0940292	425.6371566	574.8843331	599.5789312	754.4804497
ENSMUSG00000024238	NA	149.9191737	84.40810359	54.28634625	76.37057957	130.7447078	140.2226993	112.392487	138.399418	173.8618037	156.3476046	177.662536
ENSMUSG00000024240	NA	213.5924572	310.8537685	236.4665008	406.2828411	214.2804717	193.5795614	221.9204591	229.5104879	183.7032024	260.7137724	262.6276927
ENSMUSG00000024241	NA	374.1472386	211.3945151	181.9433316	220.1059606	382.068815	345.7811351	342.6305837	391.9922564	406.7461298	390.2075737	383.8825923
ENSMUSG00000024242	NA	492.4044194	387.0740118	374.2708628	373.1367908	521.5860399	566.4751821	562.7325118	496.9723347	515.021506	467.1927837	440.3179884
ENSMUSG00000024245	NA	9.860821111	10.12981549	5.211605308	4.411587973	6.170530585	5.830861721	11.05497134	11.30611094	16.58325331	8.666531018	7.130625175
ENSMUSG00000024246	NA	23.5898848	39.97259372	25.28664913	22.96159838	39.7599424	26.72365422	19.59427261	32.20807383	17.88877827	26.07497127	31.70757179
ENSMUSG00000024247	NA	438.5881749	367.7846392	387.4084425	306.0999636	246.2588479	392.0592493	270.6726691	261.2033428	256.2216566	176.1893993	256.0705824
ENSMUSG00000024248	NA	1527.15958	2163.219928	2673.608471	3062.786157	1890.622733	1754.644416	1995.73569	2014.019899	1707.781111	1848.415666	1899.0207
ENSMUSG00000024251	NA	133.7823596	59.71390024	42.25983109	60.49138165	111.7631981	131.8659859	128.7977535	107.3698131	155.2470534	122.8254529	128.875254
ENSMUSG00000024253	NA	26.04086544	23.59913979	20.44368243	27.06846612	32.1344462	24.17738322	27.99770515	25.00976327	30.17019468	33.22653025	34.61089208
ENSMUSG00000024254	NA	695.3976782	808.3106083	1004.235879	997.3394634	1064.444805	910.9905363	935.4927357	1039.073527	984.6263486	979.9231918	883.4139693
ENSMUSG00000024256	NA	0.638466283	0.954363314	1.023158869	0	0	1.62604051	1.65657161	0	3.409738051	1.469192246	2.940082442
ENSMUSG00000024258	NA	134.3323001	203.9751764	217.4124792	202.641053	160.3082481	137.2998071	147.7665958	130.0854292	131.1004871	113.4775429	139.4931582
ENSMUSG00000024259	NA	435.8782558	399.4465974	432.4844786	407.5340545	542.0362948	410.6839164	555.0941337	503.160858	448.4714588	482.3015423	478.877911
ENSMUSG00000024260	NA	314.2170708	179.1466032	184.2857733	224.5210811	257.2350444	267.5266121	231.8626913	254.0416197	263.3325399	322.9082546	240.8557402
ENSMUSG00000024261	NA	11.86210302	11.96824251	7.01269747	6.173052793	25.59318774	11.15829277	19.54788327	17.04744916	32.47699097	18.08678767	31.5589723
ENSMUSG00000024268	NA	24.13040204	29.03371453	13.29199959	29.42011642	21.06686489	33.32833284	25.18337508	25.84596584	31.50690182	31.89055738	28.95503105
ENSMUSG00000024269	NA	54.34110793	67.70208023	49.96368188	48.62085306	51.29842156	53.17827115	67.67549597	57.57193834	53.39126882	51.53287887	63.67361043
ENSMUSG00000024270	NA	164.6096265	74.12773468	59.4169891	116.4104003	71.33450693	103.0800545	205.5826917	83.37312167	272.1418114	232.8986075	86.79194392
ENSMUSG00000024271	NA	369.5367372	283.495332	327.4439785	360.7169587	388.0067721	367.8309042	457.0012925	402.9113754	440.9532521	421.6941983	404.0670791
ENSMUSG00000024273	NA	47.73531278	70.06579093	51.17243234	76.92667467	60.18654545	55.99310995	46.16935719	44.52192669	47.51449573	51.41431551	48.28289771
ENSMUSG00000024276	NA	187.5500082	112.3669594	131.3099061	125.6885306	223.881394	196.7404163	162.9288004	199.2158191	183.329939	186.4278472	200.4704082
ENSMUSG00000024277	NA	603.7889232	516.1869606	462.2380078	442.1824099	683.6482652	664.6727127	793.8167268	737.0366481	775.3974947	733.6390285	715.9028596
ENSMUSG00000024283	NA	837.087643	609.1894519	549.893562	480.8490989	689.7097994	797.5388879	756.4542276	706.7602348	780.206433	877.2133565	607.0746776
ENSMUSG00000024286	NA	882.2342483	980.5308005	1007.775589	843.8040565	980.8284456	1002.459826	1173.06842	1084.133489	1055.878412	1069.82269	1071.136554
ENSMUSG00000024287	NA	186.6490301	212.4460503	217.6129836	211.4611691	189.9495433	180.6459769	183.5555314	201.3296166	167.5000067	205.7384054	209.86331
ENSMUSG00000024290	NA	963.6574294	925.0357354	632.1361683	752.363831	1014.116288	879.7244394	780.1682922	886.0984389	901.5811619	935.0138112	856.3750998
ENSMUSG00000024292	NA	3819.515475	6223.763464	6820.877249	7180.354484	5456.299843	4102.3573	5324.645423	5504.492672	5056.267721	4966.157064	5052.589695
ENSMUSG00000024293	NA	334.4746125	408.050804	464.4637648	493.8354127	280.7719449	330.6817711	292.8526275	271.4031759	254.6494412	262.2896723	327.1456023
ENSMUSG00000024294	NA	748.8352816	435.767428	371.2547236	488.2493104	822.1572106	721.5759174	694.6205366	720.0781761	655.7943483	746.846595	759.9059242
ENSMUSG00000024295	NA	1.968499169	0	0	2.189078502	0	1.673226861	0	1.428266384	4.416070245	0	0
ENSMUSG00000024298	NA	110.3647526	49.61709253	57.71484009	50.05531479	162.0287688	139.5915144	185.5414489	158.8038815	206.973246	193.5191329	138.6849124
ENSMUSG00000024299	NA	38.56797069	97.70288504	61.35619725	76.52051465	30.49473262	57.24473653	26.90186183	16.05165524	26.94825136	23.7193805	81.3752842
ENSMUSG00000024300	NA	643.4353147	394.6095376	218.2745201	244.4046776	265.5309344	698.6381303	267.3189708	243.7394813	863.5145905	412.637494	470.4112282
ENSMUSG00000024301	NA	53.30178477	31.86758602	46.42157623	35.64840385	30.10214634	43.20084538	16.45330819	33.67404325	18.4249466	41.18206688	23.69487119
ENSMUSG00000024302	NA	10.90312537	10.09070315	4.695662098	4.86316123	74.6935703	8.014570809	39.24052083	55.04734541	57.65141693	15.25050019	52.10065868
ENSMUSG00000024304	NA	31.09654662	23.29943736	17.34643479	17.87003661	28.61968814	22.66522752	32.01017448	43.03241473	36.59864196	32.45125467	35.40518999
ENSMUSG00000024308	NA	2997.533708	2447.468534	2778.903944	2506.052196	2845.081723	2717.526609	3283.700652	2590.441298	3668.082715	3783.070721	2351.266377
ENSMUSG00000024309	NA	353.104295	394.8807146	443.5558045	472.1521292	338.174845	292.2940271	321.7551155	281.1765594	281.6783013	284.2540535	283.2104069
ENSMUSG00000024312	NA	215.7547946	162.3209068	141.6100449	132.5114856	163.583551	227.4731512	173.2528533	216.4401197	249.9432971	167.2990228	159.5058906
ENSMUSG00000024313	NA	5399.219033	8009.357726	11639.98053	10313.80528	7505.809644	5951.767606	9337.798104	7872.752294	6743.244864	7435.996357	6223.696311
ENSMUSG00000024317	NA	139.79096	203.3958536	212.6936257	177.7508447	162.7951682	148.4514954	218.685835	186.4388754	161.8831661	218.6525734	202.9462125
ENSMUSG00000024319	NA	432.3525864	349.1465267	368.6356098	505.3070546	449.2525595	435.7633217	509.5942326	522.5580639	477.9952513	348.8192924	341.565819
ENSMUSG00000024325	NA	177.0230997	150.7715341	165.0582472	162.0289208	99.49636443	123.7413834	109.6942751	153.1232833	110.0243882	86.87265876	90.23032879
ENSMUSG00000024327	NA	934.5007803	1049.012308	809.1383058	865.3013597	1194.415701	1001.605825	826.6729748	961.7465365	792.674302	839.0849613	899.6453823
ENSMUSG00000024330	NA	8.092047207	6.241897102	8.57552278	13.40829978	6.989686394	28.24582044	2.479121918	4.100066519	2.555458416	4.511536867	37.08284239
ENSMUSG00000024331	NA	2915.291861	2971.672278	2884.005435	2256.914992	2933.408518	2760.131292	3856.569443	3206.611919	3151.067969	3338.822346	2620.609597
ENSMUSG00000024334	NA	70.26499806	136.8273122	77.23122484	79.96376636	67.03435212	59.1506468	45.87655682	52.96463711	82.88104989	83.27505132	58.54099459
ENSMUSG00000024335	NA	1719.360818	1370.799102	1373.88166	1732.19128	1777.70959	1796.472415	976.5569538	1399.823258	1113.925613	1374.258323	1591.336116
ENSMUSG00000024338	NA	2137.408264	2604.801098	3769.600504	2753.531189	1263.952378	2065.314078	2273.031306	1441.535793	1787.141767	2301.659681	1181.774545
ENSMUSG00000024339	NA	1266.654315	694.4662579	909.4437242	838.0584759	700.5855701	998.536505	1066.081714	582.8929833	916.3933884	1302.058222	771.145459
ENSMUSG00000024340	NA	456.6522772	411.6901575	670.4783715	631.4425268	414.2044708	444.8416405	548.4966189	437.07906	427.286354	539.079606	395.279099
ENSMUSG00000024346	NA	291.2351414	450.512538	632.3889872	724.0110518	304.1856539	363.5843698	344.0080229	308.6630306	239.5135712	299.4079433	323.9432185
ENSMUSG00000024347	NA	1.586330262	0	3.335590369	5.282144851	0	0.679931092	6.133878896	0	2.610605463	0	1.122565518
ENSMUSG00000024349	NA	370.8827126	327.0791199	194.3994635	217.4979337	210.8792328	319.5208655	286.665413	265.0339017	387.0443513	328.6988166	167.3229452
ENSMUSG00000024350	NA	94.45033451	77.5453634	63.89299372	61.43914748	112.8810579	108.6114176	88.17209473	97.70448594	120.5821168	115.7694063	101.0142463
ENSMUSG00000024352	NA	19.48462905	29.18539736	34.71932102	23.42655862	14.56643611	17.94893186	18.76698461	18.86783111	15.93423656	13.20839796	14.36204931
ENSMUSG00000024353	NA	440.2930249	785.2003741	695.4477754	571.3310333	285.8590057	504.061704	602.4620225	382.0095419	459.2686781	630.3284841	434.9827188
ENSMUSG00000024354	NA	9.525215296	14.42104526	17.20502677	31.98166373	50.53745429	9.14891523	5.939357406	21.89670415	30.26537149	20.16667751	33.34289677
ENSMUSG00000024357	NA	263.427024	222.996431	289.3956698	261.7619247	239.4289909	252.9421183	290.2248061	280.4857335	253.2744061	259.9874954	298.2268463
ENSMUSG00000024359	NA	3177.941997	2191.611735	2436.107756	2500.665534	3046.532641	2997.080652	3162.496383	3108.906301	2646.223467	2913.093658	2757.879031
ENSMUSG00000024360	NA	1593.414163	1593.830876	1653.152303	1301.954167	1443.448848	1475.135037	1652.162244	1408.2878	1332.663511	1486.740062	1455.646051
ENSMUSG00000024366	NA	8.712855597	7.23192983	7.410200573	7.84738368	12.0766149	8.605004754	12.35997073	13.27073628	15.15899562	5.704813133	8.432573187
ENSMUSG00000024369	NA	275.2434683	348.8195155	382.1480374	385.9384074	276.9077785	281.8270166	269.345411	257.0410923	283.8512207	265.7536745	227.101075
ENSMUSG00000024370	NA	254.3661758	308.4218824	174.1210502	234.1177764	256.9435234	241.3789717	250.3186551	231.2077089	259.1516734	259.2672581	243.1763299
ENSMUSG00000024371	NA	428.903775	242.2876182	456.2178411	368.703647	334.5268214	436.8161343	394.519336	438.1894537	345.8261755	348.8982744	275.0418492
ENSMUSG00000024376	NA	30.45410203	38.91880174	14.40735411	40.91665025	61.59950365	24.27701822	19.79698619	52.66774339	32.10527872	17.36168392	35.71387569
ENSMUSG00000024378	NA	2136.416955	2828.955319	2959.99732	2094.779524	2660.645068	2470.890423	2439.669904	2773.70215	2469.91286	2927.047422	3117.819038
ENSMUSG00000024379	NA	2.465921626	0.916890425	2.980557489	0	2.543000876	3.170766349	4.244846497	2.94655184	1.160925432	2.973960247	1.489589921
ENSMUSG00000024381	NA	246.3804142	320.3936869	216.1841139	192.4743208	135.7981397	236.6089961	172.654747	150.0224242	187.4633662	194.4268733	155.3001167
ENSMUSG00000024382	NA	416.9170543	572.815679	560.8368544	556.711804	451.424611	406.3063095	400.8188785	401.9294175	406.1651428	364.1706577	536.3679082
ENSMUSG00000024383	NA	482.6913332	299.3233978	303.5020531	318.3885826	586.2497143	496.6891619	687.139867	599.6664609	683.9742352	681.7258235	496.1792055
ENSMUSG00000024384	NA	178.3407957	103.8848683	127.2064593	138.0816367	195.2106021	187.3569785	157.4525296	189.0863789	170.0922016	189.4211997	191.8362236
ENSMUSG00000024386	NA	12.88730401	11.45460754	11.69907595	16.95641824	17.80536464	13.02908516	13.22424156	20.12771705	8.670108476	5.624461593	24.98725845
ENSMUSG00000024387	NA	816.4719671	975.27456	1158.686944	1131.745718	758.6044625	864.8867122	902.2759277	832.1912538	686.0680857	771.8843032	767.5323623
ENSMUSG00000024388	NA	2670.810966	1903.42504	1880.394617	2761.780175	3246.958852	2937.707288	2318.765455	2766.973018	3053.59243	3070.777802	2512.243723
ENSMUSG00000024391	NA	0.663193742	1.020782669	0	1.107090115	1.210329919	0.838905469	0	0.702349558	2.165425784	0	0
ENSMUSG00000024392	NA	1184.364079	1049.005489	957.3403458	1417.659646	1262.309675	1036.525831	989.6573195	1135.120615	1399.189513	1122.566703	1034.032174
ENSMUSG00000024393	NA	2377.667546	2009.535302	1320.651197	2387.25907	1592.285921	2025.705432	1233.454697	1832.135462	1510.898347	1338.471429	1377.718262
ENSMUSG00000024395	NA	68.32833966	53.94074553	31.88402476	65.79220785	87.9302462	60.59298156	80.57485172	90.7611845	96.52781196	75.4991418	93.3914666
ENSMUSG00000024397	NA	214.7978692	350.34571	278.6514512	338.500657	140.4690258	209.8846672	185.6168981	144.1945449	246.4466145	248.9445226	223.4472201
ENSMUSG00000024399	NA	253.0163747	526.3185818	274.0397064	319.9326763	158.8656989	214.5767869	150.7153198	159.156694	173.7283534	194.9903191	126.6840223
ENSMUSG00000024400	NA	458.4036254	288.1305037	319.3972939	360.0893002	442.15548	428.4890213	403.9609718	458.5280523	472.0065289	380.6057461	489.47672
ENSMUSG00000024401	NA	360.8479841	520.5620062	383.0815303	252.4587909	141.9189647	283.7452508	255.3721303	157.4961246	239.3900398	239.71526	119.4771599
ENSMUSG00000024402	NA	10.64280668	18.51023985	7.392467448	14.44581139	2.426276725	7.664399668	1.551710796	2.108273636	2.178585641	10.08529104	4.227543039
ENSMUSG00000024403	NA	24.41518504	26.3019754	12.12347371	12.23478983	11.85635659	17.64147162	9.296042512	19.47199373	13.06022245	29.63577676	15.46354174
ENSMUSG00000024404	NA	1122.634963	1451.57273	1478.794906	1172.320493	1140.659706	1101.58586	1314.49568	1178.709386	1225.68545	1350.022751	1220.765564
ENSMUSG00000024410	NA	307.7107676	207.1468365	459.8340452	328.4322168	266.9401265	287.3625387	161.0058465	129.6479626	174.587185	158.4766341	242.5033016
ENSMUSG00000024411	NA	207.9399526	188.0525371	162.0645335	101.2020198	192.2853385	223.2239216	309.9172554	261.5781161	241.469913	257.0011237	170.9579698
ENSMUSG00000024413	NA	718.0733193	510.8593409	612.5742744	458.5928206	520.2544727	791.5701774	743.9385443	479.3483539	754.8976158	942.5225307	506.7488919
ENSMUSG00000024414	NA	230.9109333	480.0244742	537.44142	597.4493653	275.9602938	297.2913118	282.1075576	276.8748799	217.2915129	256.8325696	286.2671888
ENSMUSG00000024420	NA	32.8943336	19.77210317	17.56816403	10.99053995	30.69289418	31.08703949	38.64062342	31.3571088	40.97772926	41.93696948	37.13607446
ENSMUSG00000024421	NA	2932.917121	3093.160477	2032.131288	1386.397802	1508.89171	2862.638702	2403.263455	1395.133525	2697.5716	3557.005751	1483.856674
ENSMUSG00000024422	NA	451.2310167	552.3764601	517.4238264	528.9871439	386.9719682	388.5126209	246.9210771	287.7207361	256.7504674	212.9071093	378.545885
ENSMUSG00000024423	NA	101.2086573	118.4895526	101.4488563	77.76375495	148.2430071	122.0089549	124.012241	120.5214328	136.1824516	113.3450185	138.4503943
ENSMUSG00000024424	NA	83.97772714	99.94559329	107.1287011	94.66959649	84.74100489	85.63685701	81.40877247	74.60914372	73.83920741	67.56850981	85.63381529
ENSMUSG00000024425	NA	744.791385	1265.101612	1554.948536	1379.398854	1044.613864	829.5237557	1102.553466	1089.420429	1020.866048	950.1414769	1150.250756
ENSMUSG00000024426	NA	33.83709366	49.4092983	52.61622732	38.57221346	53.44962293	55.83609475	43.84312739	17.96561371	33.99004714	15.26574678	31.79257737
ENSMUSG00000024427	NA	31.19392566	31.32721698	17.96533021	24.6832611	18.38963715	25.76744355	42.9614858	22.88796863	32.99695629	18.98472757	31.71208462
ENSMUSG00000024429	NA	556.4361992	661.4292387	546.5510596	573.2446106	410.6915811	544.7468353	482.0029912	378.1701594	485.9757275	427.9663566	436.8922753
ENSMUSG00000024430	NA	0	0.787413664	1.060265727	0	0.9863236	0.672366139	1.533931667	0	0	0	0
ENSMUSG00000024431	NA	1364.536727	1110.182933	1082.657346	1028.445398	1955.320473	1625.065126	1947.504993	2019.123813	1865.512731	1960.084877	1756.412654
ENSMUSG00000024436	NA	204.7121873	211.3714338	253.0610781	231.3459939	203.5767669	253.1723488	210.0846653	208.5117958	220.4836255	182.8063473	197.3739766
ENSMUSG00000024440	NA	26.60258457	13.96201911	11.78785224	11.49571904	23.52625051	22.67928107	19.76759828	22.02424807	45.74718754	27.96133125	27.16788697
ENSMUSG00000024442	NA	236.263246	198.6243341	255.8556695	225.3016265	218.9971066	242.324964	185.5088391	227.651835	219.364419	201.8541929	245.1084037
ENSMUSG00000024446	NA	88.76016652	140.3053642	210.4535178	156.9834952	88.70553193	97.59764295	72.69831287	84.53424436	75.98114383	69.43270436	101.1167305
ENSMUSG00000024451	NA	97.31134207	81.23832471	59.20782265	79.53838377	93.90604579	101.024695	74.53972518	68.54763453	101.0568501	68.74882524	102.5061118
ENSMUSG00000024454	NA	517.4941783	709.0243205	778.7719953	683.5389434	469.594059	484.8000013	549.8400771	502.3030947	445.4295011	519.4304164	468.2544038
ENSMUSG00000024456	NA	1717.432251	1402.602572	1486.785768	1620.069051	1591.409309	1778.480823	1771.405376	1904.392904	1684.809034	1838.764981	1647.733779
ENSMUSG00000024457	NA	562.2672342	592.9789791	535.5413241	579.1459059	507.9589182	518.1250934	482.9098281	496.6443588	553.9319817	557.993646	494.4193504
ENSMUSG00000024459	NA	0	0.745257612	0.78016907	5.132355658	0	1.262297336	0	0	0	0	0
ENSMUSG00000024462	NA	21.56240729	40.76968496	78.66604157	200.4185779	19.39186299	29.41016906	90.60740699	205.1233837	256.0439325	21.28848091	35.75819291
ENSMUSG00000024472	NA	534.2364269	246.0467007	228.6496117	276.7077941	437.563984	509.6111312	455.9510074	514.8829484	493.2269844	546.242168	378.3908638
ENSMUSG00000024474	NA	919.4965186	821.4060675	764.5226915	959.0118039	998.5253151	903.5840639	867.5112856	928.4233268	872.6668694	901.0604708	903.9700414
ENSMUSG00000024477	NA	158.5672567	131.4886862	91.6800547	96.35402038	168.1866426	133.4344252	146.4586493	156.6654664	186.8733981	148.9381476	155.4120936
ENSMUSG00000024479	NA	1555.767621	2153.103142	2489.403192	1954.538228	1809.754687	1534.291533	1836.534703	1785.503051	1270.406523	1564.697687	1659.204292
ENSMUSG00000024480	NA	388.0144157	765.3371975	654.2092134	729.7663007	414.7070013	359.8529341	543.4805043	440.822301	393.8842986	419.1975342	442.5722349
ENSMUSG00000024481	NA	0	1.950028281	3.083694945	0	6.200683603	0	3.223100264	4.321804339	0	4.371019642	5.757761014
ENSMUSG00000024483	NA	665.8973413	665.7653135	338.0631947	412.5894889	682.0697564	904.1059434	517.9055475	671.0332328	764.7153392	909.0078393	651.2647594
