NAME,DESCRIPTION,NI_V_1,NI_V_2,NI_V_4,NI_V_6,NI_V_7,NI_MKI_1,NI_MKI_2,NI_MKI_3,NI_MKI_4,NI_MKI_5,NI_MKI_6
ENSMUSG00000018143,NA,1083.329399,1049.676908,813.0346625,1015.370319,1029.039204,1043.735434,1053.195852,1108.689013,1201.738317,1024.67023,1023.532432
ENSMUSG00000018160,NA,836.3835755,861.7094244,669.0038811,672.3172992,1074.329086,750.8744612,788.7730624,718.1320475,470.8250178,923.9021805,743.8962955
ENSMUSG00000018166,NA,4859.070995,3929.311648,3788.956612,4375.459962,3397.214373,5400.833201,5095.329962,3531.303712,3928.778401,3531.619501,4822.160645
ENSMUSG00000018167,NA,789.3396002,696.9794952,813.2789485,820.9940338,544.2686634,649.8266345,809.3280746,787.8844599,886.4165279,879.1863543,809.4011125
ENSMUSG00000018168,NA,10.49831175,7.699944713,9.0942642,3.84827445,102.9028389,6.788141886,6.909319231,5.557585769,12.93676345,11.4963929,0
ENSMUSG00000018169,NA,29.56571507,30.33853279,20.58305678,20.95522115,45.80636975,69.06753077,22.67937748,25.57342935,49.82596284,30.10024135,12.55635392
ENSMUSG00000018171,NA,923.700138,1173.327234,1738.282685,1183.968364,1171.070315,772.3937571,1199.641094,1119.74948,1274.112116,1262.913534,1135.350046
ENSMUSG00000018189,NA,457.6099571,589.4740229,658.7084943,405.4877736,644.1643021,416.1365979,369.6931304,563.1490821,545.4791997,817.2652718,498.2259845
ENSMUSG00000018196,NA,416.1881269,462.0422802,564.4761717,384.9605959,380.3970455,339.5836115,463.6879662,491.0646736,529.4165428,384.7215312,401.4489591
ENSMUSG00000018199,NA,619.2921402,493.0476758,402.5412654,512.2542982,398.4094915,561.4941747,553.4235254,494.976946,385.393216,561.8652049,433.0438717
ENSMUSG00000018209,NA,1091.999285,1218.401472,539.5337317,1056.466161,1457.473982,959.7634854,875.2525546,1267.129867,994.0165954,1919.178008,1352.544847
ENSMUSG00000018211,NA,0,0,0,0.787019828,1.654581439,0,0,1.016094101,0,0,0.910316335
ENSMUSG00000018217,NA,8026.19455,5364.315562,9344.083069,8190.435628,6640.752248,6756.787918,8252.22644,7677.039776,6216.614665,4031.59671,7802.501334
ENSMUSG00000018238,NA,3.456952311,1.934081578,1.743322836,0.822646703,1.315264445,2.349856853,7.314360901,11.09322535,1.568014438,0,5.894365836
ENSMUSG00000018239,NA,91.82942975,66.55590186,99.74662282,121.2294026,128.0890341,90.97085534,61.30031567,88.51965562,114.2811652,68.7542952,82.88586642
ENSMUSG00000018263,NA,4.158543511,0.876455976,9.458731465,3.93384922,2.452358922,6.957031388,0,5.130247842,3.774731058,4.715989649,2.722549359
ENSMUSG00000018286,NA,1690.360793,1835.966996,3127.04643,1432.089122,1772.942799,1466.74973,1804.399604,2282.320212,2947.177854,2378.415915,1592.920165
ENSMUSG00000018287,NA,535.4510873,466.3478078,784.9518311,540.9360723,515.9976604,558.1459527,452.2274635,430.6321251,586.7761552,636.261076,562.4692972
ENSMUSG00000018293,NA,10346.6304,11451.46082,17865.21005,8066.464077,10080.30013,9635.048821,9219.723895,10807.72493,11555.71335,10460.46751,8813.914118
ENSMUSG00000018322,NA,325.7500002,354.9098886,457.5613228,295.7483007,296.4842711,334.1551167,365.2419469,318.1117791,310.2695349,249.1182435,313.0231924
ENSMUSG00000018326,NA,8516.551283,8413.414712,7076.451702,6420.467795,7069.715046,7835.720919,7394.677644,7636.134474,6655.688395,7389.029733,6446.561938
ENSMUSG00000018334,NA,351.3582397,518.1877919,331.010318,242.9672697,653.8679003,717.8022921,460.0049106,467.5889794,257.671678,651.0515777,527.0259339
ENSMUSG00000018339,NA,840.7641868,584.8541455,519.9545369,1088.545485,501.8835089,998.4290999,785.8653798,727.6652005,912.7800311,1063.750719,413.5857419
ENSMUSG00000018340,NA,985.7252039,889.7410769,1070.594209,844.6889776,865.74641,1070.369449,660.4802846,934.8603906,856.2656803,1083.966042,689.4965223
ENSMUSG00000018341,NA,2.168475415,0.899538061,4.275759496,2.962038023,14.62494673,0.892628073,0,5.972700734,6.365073238,2.40547269,0
ENSMUSG00000018347,NA,246.0880374,192.6957799,276.9110906,259.8739431,246.6041157,213.6561136,293.4956981,284.2092175,320.1383989,202.6180438,271.6108914
ENSMUSG00000018362,NA,2798.063484,2960.939515,1332.994527,3772.682334,4573.407165,2383.478333,3111.377422,2326.130889,2130.305927,5978.602122,4546.672707
ENSMUSG00000018363,NA,1310.853448,1177.495118,687.9482555,1490.795114,1486.058346,1318.41481,1323.760505,1130.874987,1091.462936,1463.730789,1656.235226
ENSMUSG00000018372,NA,116.1546187,67.46364584,194.1897873,159.065981,256.4412065,99.07767422,55.84216188,61.37764158,152.3947267,48.58092055,144.0116055
ENSMUSG00000018377,NA,1074.021142,933.8925449,864.9599694,1120.954031,735.5885453,1113.736569,1036.093545,952.9377229,775.1066895,752.6691388,1054.045624
ENSMUSG00000018378,NA,414.4839765,288.7678697,309.8776578,428.1469316,206.2868985,303.5267488,328.1745063,344.5124946,312.986112,389.1562386,339.1379524
ENSMUSG00000018379,NA,2746.293399,4731.553003,3107.199563,3619.813824,5083.498631,3094.491467,3564.766442,3590.87604,2768.355641,6420.529295,3540.499832
ENSMUSG00000018381,NA,441.9898919,137.2697069,237.580458,93.20559602,116.4136315,286.5588501,152.5349254,91.68421916,227.5359865,120.536001,191.7801172
ENSMUSG00000018387,NA,5.342688782,4.264023582,51.67588811,4.982044879,44.36710648,5.320906672,98.59979114,3.002304552,1.53868454,1.278551794,3.128341498
ENSMUSG00000018395,NA,177.1793942,120.8376869,172.4900881,124.7733784,142.2193508,247.2530913,91.78581607,133.0542444,74.79905528,196.3354695,160.062477
ENSMUSG00000018398,NA,861.0935399,835.7328907,534.6323012,911.0993094,943.5601385,776.8031734,806.8673709,698.2173438,667.3024861,881.5975607,880.1824529
ENSMUSG00000018401,NA,1401.370737,1646.180771,910.9517011,1270.62821,1817.33928,1450.656378,1314.803154,1152.188006,1030.764892,1418.729715,1475.050678
ENSMUSG00000018405,NA,33.99227891,334.5767549,326.1846212,250.7805552,115.775834,40.15637051,276.0317343,227.4619609,286.496368,202.8233263,122.3136017
ENSMUSG00000018411,NA,120.0162036,146.1978054,288.0477843,268.9813133,257.624643,213.0925216,139.3727025,152.6183642,120.6227215,231.7560309,225.5904505
ENSMUSG00000018412,NA,1110.921988,1114.370991,465.2694361,1132.430604,1096.838952,1114.327094,1079.194248,1104.012871,857.3937889,745.1652376,1195.996355
ENSMUSG00000018415,NA,859.1891118,647.8311558,468.5757834,782.7657615,479.2608288,831.2562245,783.9575263,646.0731492,551.4671101,486.1923625,682.3330619
ENSMUSG00000018417,NA,795.8215536,816.3796392,247.9526105,960.6001235,941.0543546,485.3293603,750.2019177,593.6182838,322.1390499,1796.960609,951.3888649
ENSMUSG00000018425,NA,473.4623657,436.3998393,522.9886712,609.0537638,573.6878455,531.2269518,658.7049613,528.9755923,583.6741797,549.9298808,555.698628
ENSMUSG00000018427,NA,107.6436807,210.035552,196.6447791,345.3368895,241.7189641,186.1148503,252.5969483,298.919432,334.5811576,168.0940032,239.8379885
ENSMUSG00000018428,NA,1895.773843,1875.045456,1457.755764,1667.81677,1624.025936,2050.382389,1597.578349,1469.284723,1526.879822,1888.72362,1520.373753
ENSMUSG00000018433,NA,363.3071374,620.5525391,510.9645027,369.5331671,556.7802434,339.3044736,442.491267,484.7663999,308.009087,437.3374976,335.0112834
ENSMUSG00000018442,NA,875.557588,935.9840152,924.2464486,830.0641229,1013.887253,671.4785038,1080.758347,1020.690017,1025.555888,929.1141795,864.7275081
ENSMUSG00000018446,NA,1354.290823,1761.44649,2606.587073,1228.645959,1822.515569,1258.216416,1327.823025,1797.262205,1685.708282,2238.270254,1209.996298
ENSMUSG00000018449,NA,129.0605435,155.9731512,243.7851413,115.060316,87.77692492,129.4528715,149.904637,175.0187579,375.43727,93.86642657,132.8434659
ENSMUSG00000018451,NA,54.27195198,52.89247375,232.0356789,72.07393756,36.6929402,81.52055525,73.70654958,109.9460562,139.459408,41.44880823,55.99706828
ENSMUSG00000018459,NA,26.80812742,8.792808468,3.975974876,1.328245108,2.831018173,1.572160899,3.291470736,10.43683915,4.145054638,10.77580151,3.161080516
ENSMUSG00000018470,NA,5.910332639,4.147573261,0,6.453916628,2.266637986,3.999062935,3.407217434,7.049900234,8.29859472,2.734748869,3.345846721
ENSMUSG00000018474,NA,1616.374833,1218.982339,950.8159498,1201.486392,1011.059806,1196.117852,1154.859522,1144.241345,774.7426036,602.8858002,994.9822802
ENSMUSG00000018476,NA,761.4467516,947.9291667,388.3190256,760.698681,715.0815911,826.4494407,674.5516634,538.3112545,343.3186547,434.1509403,773.5159029
ENSMUSG00000018481,NA,1023.43424,1234.930571,743.4331742,1120.203055,1107.876634,1050.494683,1056.657366,1037.09478,821.7934416,1286.102136,1188.931123
ENSMUSG00000018486,NA,0,0.88251611,3.287302191,2.271296834,0.796917562,1.730580637,0,2.055088226,0.979465049,4.592544136,0
ENSMUSG00000018500,NA,3.193908345,7.925137255,9.627691489,13.10706749,22.95171739,3.467421232,14.58721222,26.71336795,7.652631831,6.75441411,5.413159888
ENSMUSG00000018501,NA,3066.246745,3461.137186,2091.659763,3567.080193,3540.308518,2910.607264,2864.287442,2991.070772,1611.170079,2296.252732,2912.548399
ENSMUSG00000018507,NA,121.9963378,103.1521872,122.9721936,137.5989782,145.5290471,87.91331963,90.99176056,120.011292,164.534758,122.9837686,68.69574873
ENSMUSG00000018509,NA,477.6816434,525.2762556,519.3747762,439.929662,412.7123626,415.1291165,480.4309091,547.1197533,548.6518909,521.8741109,555.9897195
ENSMUSG00000018537,NA,217.1522841,217.536219,328.4351424,286.1497558,118.2273737,237.3636307,260.1518007,245.8382996,204.3023973,109.2722506,242.2217374
ENSMUSG00000018541,NA,351.3534727,288.0186136,291.6145949,355.9132848,311.9889482,351.6098067,347.2746123,351.6496547,320.4156264,304.684196,319.0423561
ENSMUSG00000018547,NA,288.7941406,317.7276739,174.3193219,240.8021207,320.8236241,276.7133916,230.2054002,202.1459978,187.8226681,328.8538322,272.9109585
ENSMUSG00000018548,NA,571.393114,754.0197395,279.5497015,565.1432098,687.3182603,489.5495693,591.201418,532.9734466,327.3385418,917.4122387,662.5432071
ENSMUSG00000018554,NA,248.5112662,280.6774255,398.5092,205.1691395,109.8996021,340.66923,189.6366501,212.6805366,242.5221809,118.7575594,289.4846865
ENSMUSG00000018559,NA,1498.602723,1366.574492,1688.420073,1245.339507,1462.961777,1301.755639,1196.453615,1469.066095,1247.560951,1725.287458,1328.383385
ENSMUSG00000018565,NA,600.1650158,506.7946318,747.6572208,485.8919514,336.5942103,456.7890881,467.6906294,556.1913343,552.3671317,314.8245506,481.9811009
ENSMUSG00000018566,NA,360.2447847,324.8029765,376.8313652,224.8809397,131.8260216,406.960005,288.3831245,306.4329634,362.8829901,236.8872397,197.4392831
ENSMUSG00000018567,NA,5622.193508,4905.707369,8096.268775,4565.224262,4270.02098,4656.221015,5127.071924,5975.065037,6397.501217,4552.385443,4711.067798
ENSMUSG00000018569,NA,12376.50558,12401.89966,24066.03877,9979.682236,12578.88493,11399.37571,13026.0351,14691.06651,17574.04201,11205.8578,11174.56876
ENSMUSG00000018570,NA,84.61521245,37.65108781,90.13250445,66.16106943,63.40898086,83.83591139,53.16310055,66.31802842,66.47799618,18.37512408,68.15190306
ENSMUSG00000018572,NA,742.6876032,660.9441419,773.8427606,785.51155,645.4946811,850.6140187,596.1010148,551.4006175,681.3129464,665.1323458,839.7183161
ENSMUSG00000018574,NA,3111.274303,2733.838161,5921.75834,2511.347689,1899.897672,3044.104427,2987.684312,3619.485811,3978.831151,2143.188274,2516.49026
ENSMUSG00000018581,NA,3.925290222,4.114695269,6.062632254,47.88206772,0.808823573,9.911497614,1.987909574,3.833658502,3.578991226,0,13.30814875
ENSMUSG00000018583,NA,3042.311065,3549.806974,3175.475149,2732.981253,3600.38049,2760.284701,2816.548712,3158.142058,2720.528619,4055.423354,2436.884232
ENSMUSG00000018585,NA,839.3646812,947.5545086,1609.519852,584.019266,617.0989652,726.2282718,735.1933919,955.1490702,1281.629029,578.2724456,676.4286406
ENSMUSG00000018593,NA,3702.070694,3077.913766,3245.603357,2606.863027,1953.580416,3901.218546,2707.286314,3483.583888,3170.08686,3208.058894,2198.812764
ENSMUSG00000018599,NA,192.9629669,192.4453407,262.9102029,173.6563086,166.7157154,262.5895253,261.0382247,173.892672,169.1375376,104.9053215,204.8632336
ENSMUSG00000018604,NA,121.6471194,79.76801106,131.0049614,180.701301,60.17463431,162.9241512,81.59771352,135.1408384,72.09691998,42.17219961,66.62835099
ENSMUSG00000018620,NA,0,1.684354261,0,0.80378105,0,0,0,0,0,0,0.920681696
ENSMUSG00000018623,NA,2.068644969,9.498016483,3.182079973,1336.627149,85.53957454,3.405642594,11.66598563,5.040817301,12.08040893,35.89500189,5.484421205
ENSMUSG00000018648,NA,58.43455669,58.00775426,59.40181926,27.68845295,45.66151138,51.09632596,53.25286665,37.85937433,51.43986091,52.42097115,33.10808264
ENSMUSG00000018651,NA,101.5572826,152.1750002,125.0531287,241.0019996,156.943929,110.7629756,122.7888818,120.1217544,183.1202745,203.6490733,172.6655561
ENSMUSG00000018654,NA,20.89774671,57.74542568,43.03025493,18.28702428,250.9575125,33.17838682,37.31720004,30.30948553,57.73744233,132.9437497,25.99532388
ENSMUSG00000018659,NA,2150.823139,1485.482038,1457.425473,1406.909708,683.1575102,1182.81775,1484.406837,1318.394725,1829.87059,794.9313634,1638.52759
ENSMUSG00000018661,NA,849.7818107,944.4292685,1255.139613,692.6734407,814.8906509,771.3377147,922.8421061,935.6701532,865.5762232,797.6144695,700.7365083
ENSMUSG00000018666,NA,918.1321403,1137.921987,1069.724798,1072.484722,1225.711732,911.4753772,1015.492999,1009.330261,1122.696607,1250.641182,1032.23073
ENSMUSG00000018669,NA,870.1433669,857.4337191,844.4883581,983.1537848,973.668572,674.004827,781.2027956,900.6870202,735.3429491,981.6507627,869.7423735
ENSMUSG00000018672,NA,152.639483,128.8829059,132.8354287,193.2142436,62.67635041,96.47160441,195.2748496,174.0328918,146.8793557,107.255265,125.1229651
ENSMUSG00000018677,NA,3558.000685,3030.588469,2961.894077,2833.688278,2438.558005,2641.02997,2873.66168,3413.240025,3198.828407,2843.734431,2948.330797
ENSMUSG00000018678,NA,309.2024869,298.0148915,198.3641805,221.9867501,311.2960539,274.5779082,272.9361494,238.7030964,181.722197,274.2493632,267.9860568
ENSMUSG00000018697,NA,256.7599742,324.5813497,514.4955939,324.7612632,364.6453074,318.9062467,280.8888076,305.0211931,251.5008877,381.756787,263.6991445
ENSMUSG00000018707,NA,7256.026699,6505.015245,4579.8984,3760.416199,3550.541325,7068.456964,4819.80722,5730.629086,3500.399996,4008.308775,2725.858646
ENSMUSG00000018733,NA,251.2389664,249.2814539,123.8094479,225.2092725,346.25575,324.4573772,284.6633543,149.6725826,148.7798403,348.0954548,214.2610702
ENSMUSG00000018736,NA,1342.268064,1158.950537,870.0507577,1925.108568,1523.267935,1309.740451,1480.674967,1023.966451,971.6662438,974.2949774,1983.084691
ENSMUSG00000018740,NA,553.5568338,588.8919637,463.75334,528.0358306,312.8950382,492.730991,518.0451691,566.4207041,427.3477264,590.7054244,457.7435125
ENSMUSG00000018750,NA,1204.599679,738.3530343,351.5541641,889.3358328,394.170153,821.3669947,824.83113,622.6104893,506.2750412,387.95964,854.8503069
ENSMUSG00000018752,NA,174.9916976,98.12588691,426.2899449,67.84709515,122.4504102,151.6011822,147.3670394,150.6239327,183.9324546,182.2443243,67.51438975
ENSMUSG00000018761,NA,794.2689067,724.0310987,946.4805498,912.3798067,827.8184715,960.9703632,945.265899,949.1767506,1226.29649,705.4211762,988.3699921
ENSMUSG00000018765,NA,589.6959845,652.0429079,538.6750093,1035.570594,1275.90296,860.3595311,572.6864021,428.9611515,588.5898554,904.0190445,1232.614674
ENSMUSG00000018770,NA,10402.73272,11316.60342,19855.77445,8366.152069,10158.28724,10186.5726,10656.77887,13267.93546,16086.42439,12033.73017,9928.545605
ENSMUSG00000018774,NA,75.35788756,67.17347558,71.21750431,52.39872504,113.8455086,65.42702581,69.83676414,47.19822669,101.6972529,233.3755214,60.03210486
ENSMUSG00000018796,NA,841.8861775,1051.714266,328.3720166,902.3934254,827.7227963,2048.927597,635.9742633,386.4557808,389.2932192,937.2791725,860.3954993
ENSMUSG00000018800,NA,57.18786682,42.97910624,79.88933152,110.1302974,45.72101228,92.63027345,125.0040103,70.3450392,43.31669789,62.98434192,52.11486458
ENSMUSG00000018809,NA,84.09242192,141.3680993,79.06107344,99.23812019,57.79486834,83.37493662,156.2892682,77.81816241,238.0439546,61.64866816,95.29815824
ENSMUSG00000018819,NA,552.7588729,476.8443986,675.6879656,439.7899233,673.4911075,454.3479615,425.3966785,518.1568891,561.3899879,807.1133743,358.6681191
ENSMUSG00000018820,NA,437.8279586,345.7181887,284.6268702,529.8778187,477.798551,485.6927602,560.6292726,362.5726785,449.6682109,467.4829404,487.6460244
ENSMUSG00000018821,NA,161.9672344,195.6607966,302.8615249,76.68231814,156.8295962,144.2628079,163.3203256,175.1658852,266.2506952,197.5156513,108.3301015
ENSMUSG00000018822,NA,31.55074034,33.60533388,48.8258923,26.50237871,13.42628913,70.88328036,25.01115171,30.92112418,29.0569715,24.6751537,23.89934851
ENSMUSG00000018830,NA,28040.06884,21002.85149,25109.16849,13743.52509,9139.394642,25440.29565,15171.95565,19614.26833,10955.44029,8888.98391,10370.94045
ENSMUSG00000018841,NA,410.4861504,359.4132774,298.6097565,439.4121996,364.9058921,387.227065,395.5153672,318.4613432,431.7287756,327.0031079,424.3578816
ENSMUSG00000018844,NA,8.424292408,6.131709253,2.181964364,12.3001074,4.849388721,9.54164044,7.212107108,4.064503607,4.804536256,2.317353081,7.230976603
ENSMUSG00000018845,NA,32.24443215,37.03135452,9.304522079,6.951554095,23.44265551,94.44499079,33.16115958,17.0875896,4.973238389,37.51783985,29.74024409
ENSMUSG00000018846,NA,5041.439116,5066.421934,1529.232311,4632.123967,4376.275726,5678.299684,5287.874216,3544.75886,2854.796053,5783.676211,4870.897563
ENSMUSG00000018848,NA,1561.587171,1717.47625,1808.385158,1587.747107,2356.041447,1375.497886,1405.222111,1693.101865,1488.942054,2620.858999,1451.004101
ENSMUSG00000018849,NA,839.7690273,1020.84661,876.7175965,1137.617015,1184.730264,858.498469,736.9917052,1252.679955,522.1121869,804.519663,857.9474307
ENSMUSG00000018858,NA,613.5588224,700.3267788,1000.515772,474.9188033,525.5693894,692.1514636,678.0690566,682.3969078,921.9198958,621.6296493,545.9802635
ENSMUSG00000018861,NA,205.5038857,221.5676899,288.6474985,234.7447915,134.2815768,243.403385,254.0151409,256.5005836,290.2568815,188.0893515,298.9949765
ENSMUSG00000018862,NA,0,0,1.128996244,0,11.05126414,0,0.901192339,0,1.973543099,11.46245471,5.288621423
ENSMUSG00000018865,NA,29.07219129,49.64179331,201.1804891,81.48627587,26.63424718,79.08840772,74.54752652,76.37934802,111.1832869,36.84075231,64.09701838
ENSMUSG00000018882,NA,532.8624513,569.2568044,558.4679554,671.6943397,735.8199582,659.2104115,636.8766471,567.9649628,652.161337,839.1012944,647.7198903
ENSMUSG00000018893,NA,0,0,2.873744072,1.385867012,0,1.788871723,1.560716683,0,22.72029281,368.4200172,102.8522948
ENSMUSG00000018899,NA,2475.951206,2956.115649,4352.712204,2935.680692,8279.132888,2403.69635,2121.590122,3366.91344,5069.050292,5451.898976,2848.153261
ENSMUSG00000018900,NA,765.661357,453.2506117,534.1271994,577.0420763,535.012747,563.1817388,702.0082799,482.9069838,705.1070699,378.5413312,635.9415887
ENSMUSG00000018906,NA,390.8305309,78.03942728,112.5251255,119.3694865,176.1912043,86.6121995,76.49254644,58.23882781,57.63834838,126.7959728,48.70814101
ENSMUSG00000018907,NA,3.090638146,2.591471635,1.10753817,2.304009342,8.948478934,0.85563427,0,3.048912044,1.937880029,9.531126267,3.590663096
ENSMUSG00000018909,NA,1628.843778,1136.789501,501.0807113,1994.267197,1813.039223,1418.708502,2025.127809,1218.776731,1129.483741,1642.077968,2382.988006
ENSMUSG00000018916,NA,0,0,1.052768319,0,0.83312829,0.861634848,0,0,0,2.347645405,0
ENSMUSG00000018919,NA,45.97695214,49.85017916,51.68997437,58.05023124,69.02183423,24.87590698,44.67323719,43.29323155,76.32787558,25.24630087,42.77210602
ENSMUSG00000018920,NA,321.4535532,301.8817232,518.0760413,302.2118183,519.5885158,213.0470339,270.1281068,320.4658624,475.843264,454.1253706,230.4424115
ENSMUSG00000018921,NA,495.3005894,489.3588824,376.1411464,372.611006,593.3361564,405.1336661,355.5215076,429.3464881,392.0842261,649.5629062,354.9041284
ENSMUSG00000018923,NA,227.8920618,243.21211,436.9143866,205.2221213,205.3359664,184.3944236,260.8920049,267.8810046,408.4952118,243.9976138,236.1159286
ENSMUSG00000018924,NA,79.24272399,53.20772606,118.2544618,40.47209239,227.0074699,45.95414455,6.236962172,52.27323654,128.0521262,166.6022275,31.70957734
ENSMUSG00000018927,NA,4255.642346,4180.744063,3482.568169,4536.823282,3043.305371,2947.197338,5990.754531,3811.714678,5674.918014,3798.787415,4068.17778
ENSMUSG00000018930,NA,0,4.580061464,3.175183689,0,12.84289806,0,0,2.096497017,7.662804974,8.834207952,0
ENSMUSG00000018931,NA,338.4833604,257.579402,117.292119,401.3472444,149.9292723,263.565295,248.1031943,201.8275152,209.4509914,156.0477772,393.2253281
ENSMUSG00000018932,NA,1785.732831,1752.594766,2481.791613,1967.644732,2701.608519,2188.399831,1830.6257,2111.416727,1967.890949,2842.523013,2233.177714
ENSMUSG00000018965,NA,5178.956527,5574.363179,6688.810782,6090.106722,6906.252493,5918.84576,5249.665537,5153.81073,5236.885745,8810.235404,5760.63031
ENSMUSG00000018974,NA,261.108942,363.4656641,192.330656,347.985994,411.2162551,340.3589247,206.9758234,329.373751,228.3884726,336.4607761,320.513812
ENSMUSG00000018983,NA,79.24989555,579.6319373,196.549381,477.8917391,850.0079982,101.0145035,257.7010227,486.8246216,358.5500837,633.7667651,164.7910818
ENSMUSG00000018995,NA,307.6753413,340.9489401,403.6926382,332.1462307,400.6282776,322.9764177,384.0038177,301.6961957,477.6114057,512.9115846,263.8372287
ENSMUSG00000018999,NA,599.1566816,584.7514869,268.9698287,560.9325923,600.8922851,608.9235044,567.9763324,512.2529096,438.3445403,678.4768898,572.4485777
ENSMUSG00000019027,NA,2.074302325,0.866659078,6.63993123,0,0,2.555488983,0.884064037,7.163216875,1.89844238,0,0
ENSMUSG00000019039,NA,516.8155119,512.1372654,711.5422302,372.4184585,650.987017,416.8252531,325.5354462,580.2708341,527.2259737,258.4318995,436.0462959
ENSMUSG00000019054,NA,1396.577396,1486.04333,2519.818831,1354.030347,1452.799536,1340.221635,1582.997221,1918.23538,2405.570946,1345.694421,1651.338285
ENSMUSG00000019055,NA,457.8888932,340.4348018,277.1198293,295.0952418,218.9726067,351.2525788,390.0924808,290.6444085,248.932622,426.2438616,327.2353234
ENSMUSG00000019066,NA,3134.327667,3589.097742,1665.39275,4018.403679,3331.730572,3008.209018,3543.920323,3406.562337,2474.146325,4839.178266,3684.548345
ENSMUSG00000019080,NA,56.40011754,26.088138,46.26085628,50.22561723,27.42024194,35.781502,47.17963391,54.02715131,55.86771643,33.27158936,43.95228309
ENSMUSG00000019082,NA,292.2502066,264.6502626,73.05588291,224.2308711,387.0868538,188.6429334,159.6610116,249.5364755,132.1234901,307.7242073,284.9182384
ENSMUSG00000019087,NA,2436.361137,2142.709036,1420.891795,2204.532129,2402.08157,1895.024496,1961.140934,1863.889867,1650.612096,2322.648226,2156.128656
ENSMUSG00000019088,NA,317.06303,267.9696788,384.4047623,366.2201193,215.9888879,232.7384574,303.5807395,311.0800637,520.1131892,177.2576258,404.7535699
ENSMUSG00000019102,NA,19.77171751,6.116201719,22.29561688,6.212740716,24.66945227,15.44195825,4.376751782,8.227578718,6.644023686,14.02442521,37.86979453
ENSMUSG00000019122,NA,173.7680437,220.6677458,280.9498884,280.2256468,370.3621453,112.8601588,366.9305528,262.4754026,345.8480656,264.97751,223.5908368
ENSMUSG00000019124,NA,97.08207851,75.09434367,122.0634207,94.5514519,56.20732478,115.4921546,87.07191911,91.50207528,69.75938778,68.80882323,74.62875954
ENSMUSG00000019132,NA,3178.901762,3471.408346,2900.639166,3411.038843,3144.626449,3555.954881,3472.504035,3419.784711,2949.988516,3133.934147,3315.101051
ENSMUSG00000019139,NA,750.1225094,1292.170928,1100.644317,730.5367445,1126.541174,656.037583,696.3043084,879.7150432,890.3067026,1710.65801,799.0630028
ENSMUSG00000019143,NA,287.6782665,320.8731722,394.4744462,441.4155902,414.4395052,339.5659452,580.4534943,361.1744298,622.1646028,325.8863854,387.7555505
ENSMUSG00000019146,NA,0,0,3.149628101,0.796647161,0,0,0,1.008290935,0,0,1.847694557
ENSMUSG00000019158,NA,228.1762504,172.5569713,324.3996315,119.8309406,110.1707469,224.0284893,169.7159346,190.5032234,308.4922602,258.0869184,150.6736321
ENSMUSG00000019173,NA,3530.071921,3323.43164,2100.886866,3466.83636,3809.41689,2972.907744,3459.274716,3248.761183,4020.976315,4013.765616,3502.170061
ENSMUSG00000019178,NA,2.217245484,0.59080902,1.593974776,2.249840125,1.211105127,1.735277215,0,0,4.217276871,0,1.821849143
ENSMUSG00000019179,NA,3823.609041,4275.916601,6654.56776,3563.023286,4525.300601,3657.930272,3855.922074,4918.472818,4984.11559,5096.137688,3765.931416
ENSMUSG00000019188,NA,1974.058847,2035.424775,2756.577034,1644.277862,1936.110308,1673.915054,1649.236759,2494.126658,1729.074754,2619.041697,1384.507293
ENSMUSG00000019189,NA,1798.72312,2482.755582,1136.082411,1558.479175,2475.777385,1763.492883,1605.769567,1673.736778,1525.010516,1879.352257,1931.651441
ENSMUSG00000019194,NA,127.6864916,56.00150444,89.19773964,62.6962463,59.2243101,77.26350189,79.49142746,60.82374484,71.31958159,82.04478673,74.4426785
ENSMUSG00000019210,NA,2046.977612,1582.973748,2359.416939,1730.24186,1594.92311,1769.605657,1876.681108,1719.941082,2297.062465,1469.339589,1786.643843
ENSMUSG00000019214,NA,31.40945011,208.3767985,144.2549572,55.02276378,187.8018443,34.3704507,107.9716369,160.4012683,149.7535581,82.6973666,66.83962376
ENSMUSG00000019230,NA,0,0.7330495,0,0,1.96348484,0,0,0,0,0,0
ENSMUSG00000019232,NA,36.16258065,45.7703057,29.98201408,38.08322396,102.868575,82.44951735,25.42727628,74.09879724,38.19075253,90.93433367,67.25238074
ENSMUSG00000019235,NA,0,0,11.20608286,0,1.590775135,0,0,6.225664928,0,4.537983194,0
ENSMUSG00000019254,NA,1375.663296,1222.819127,1624.724046,1103.301839,1073.675578,1298.345639,1303.046354,1447.758543,1190.336688,829.2242636,1074.469233
ENSMUSG00000019256,NA,352.0147768,355.9706967,286.2242176,342.2966861,367.3944428,386.0620042,339.8421486,358.246171,255.5294762,408.4398731,304.5749178
ENSMUSG00000019261,NA,147.6906668,163.8627195,169.9310194,126.1963641,132.1882608,130.7107262,132.6580894,172.1674674,144.5505702,174.4174853,113.43406
ENSMUSG00000019278,NA,2060.620457,1815.02571,1548.074367,2661.320835,1161.068959,1118.224407,4131.791644,4120.460145,4229.499878,1531.145333,2722.150783
ENSMUSG00000019295,NA,452.0755103,413.6091243,446.0540917,403.6757205,365.8659462,430.8722558,457.329506,398.0294353,502.9053756,365.2405038,428.2107562
ENSMUSG00000019297,NA,411.5209916,484.8343872,573.7295699,354.2208537,486.2242468,400.4200438,348.5764748,416.6009947,380.4151169,712.4182902,373.6766474
