NAME,DESCRIPTION,NI_V_1,NI_V_2,NI_V_4,NI_V_6,NI_V_7,I_V_1,I_V_2,I_V_3,I_V_4,I_V_5,I_V_6
ENSMUSG00000025934,NA,260.0810396,776.7605398,417.1463215,308.5368434,628.7400615,280.2343706,410.3292712,61.01155235,483.5073801,380.95413,346.3503307
ENSMUSG00000025935,NA,2067.836001,2273.276129,1947.319893,1692.450916,2128.138648,2702.281375,2203.1053,2345.51968,2754.726568,2944.154715,2836.24017
ENSMUSG00000025936,NA,72.56161507,50.88638048,100.2474818,37.94528448,28.27385716,17.78349878,39.17106487,19.05934881,6.269451195,10.76074278,22.08424353
ENSMUSG00000025937,NA,606.8237923,658.1449321,588.5191128,673.0025275,794.1446055,503.9316788,726.3853049,828.9796166,575.6916113,629.1389133,574.872478
ENSMUSG00000025938,NA,2.633325697,4.373012903,1.743514042,13.2132307,12.85636245,21.0143632,6.586364415,5.132598321,12.17107598,10.10120118,4.52653802
ENSMUSG00000025939,NA,509.6938934,421.2275042,608.9965381,527.1688698,376.6774967,444.3337715,389.2337684,245.3051973,405.0067226,450.6922651,617.7299529
ENSMUSG00000025940,NA,1076.327888,984.6335744,881.6846215,931.6064822,785.6979223,708.3339779,789.736447,691.5093876,735.0809584,901.5309955,803.78857
ENSMUSG00000025949,NA,329.6200626,522.5431582,216.4601988,417.3875553,429.8632703,389.085335,305.7259267,308.1002562,347.7190531,445.2669462,296.1496607
ENSMUSG00000025950,NA,2625.32213,3294.081979,3275.552215,3391.275379,3865.521306,5839.295512,4897.295813,5910.44679,6037.449291,4987.27917,4014.517932
ENSMUSG00000025956,NA,115.1576065,136.2721767,139.5884695,106.7774742,165.7615706,252.7027559,105.2063941,182.3142259,182.6144496,193.8291486,296.2618381
ENSMUSG00000025958,NA,800.3181057,871.1858749,413.5423863,1019.592731,1190.48908,851.5708463,768.7202051,1085.329983,1135.116683,1037.847627,586.4946682
ENSMUSG00000025959,NA,368.9620022,608.4090175,403.9384461,347.6816762,473.1201191,566.0321448,348.2026011,326.0022579,416.8352692,381.0674747,236.4055218
ENSMUSG00000025961,NA,0,0,1.060499576,0,0,0,0,0,0.877391185,0,0.921395911
ENSMUSG00000025962,NA,358.3835244,534.593094,1095.1327,364.1168927,564.5020534,314.0149922,484.1475791,461.3240064,451.3680001,644.2299474,639.1739294
ENSMUSG00000025963,NA,1.018246447,0,0,1.628547858,0,2.852406415,0,0,0,0,0
ENSMUSG00000025964,NA,282.8053336,164.4474197,132.0728414,182.2184438,181.2739323,147.7394497,185.1373377,21.03542799,160.5951185,90.13355272,104.8563595
ENSMUSG00000025967,NA,14501.96775,10682.27835,19125.35099,10478.4701,7610.613542,9369.302443,9592.857612,9171.761411,7957.120575,9334.272215,16127.94914
ENSMUSG00000025968,NA,2930.502934,2959.044041,3766.619564,3251.348344,3853.729475,2396.777193,3100.934892,2796.352482,2689.655605,3295.706946,2121.268174
ENSMUSG00000025969,NA,1777.402774,1464.340179,1121.650889,2003.727105,913.1872171,995.505658,957.7471808,326.7250651,871.5330669,720.3517662,315.5560481
ENSMUSG00000025971,NA,285.5932451,311.6684443,455.0904229,285.0503512,316.432984,296.0743334,340.3204083,393.0773324,348.183395,425.5547199,569.3051587
ENSMUSG00000025977,NA,2.606005773,0,1.453874155,0.283680644,4.310885365,0,0,0,0,0,0
ENSMUSG00000025978,NA,148.4913252,86.25750998,80.69278882,169.0267783,51.50548699,44.37550438,65.72453824,56.14047577,45.87018122,27.58288008,30.67426854
ENSMUSG00000025979,NA,1166.240571,1237.042701,807.4064139,1317.159081,1206.55732,1320.118221,1435.578142,1425.173533,1350.326117,1614.285002,1707.020093
ENSMUSG00000025980,NA,4926.015454,7496.630378,5316.371314,5616.92591,8637.277987,8348.676878,5693.707814,5356.621731,6133.416708,10865.11689,4136.840085
ENSMUSG00000025981,NA,1326.576903,1020.901736,1309.661857,587.2633349,913.2923155,580.7264116,749.3352952,724.6235968,706.8257678,805.6452087,925.8565289
ENSMUSG00000025982,NA,2966.70456,3575.14762,3449.473991,4481.784071,5364.745911,3957.16154,4276.961985,5461.663923,4799.354515,4419.500599,1848.973031
ENSMUSG00000025983,NA,1.792221393,0,0.529443124,0,0,0,0,1.329577513,0,0,2.156814011
ENSMUSG00000025986,NA,155.6373553,578.2875764,145.7635697,245.5462998,687.0720005,318.8516154,369.4670237,93.05903388,667.8846397,408.5438336,115.3870303
ENSMUSG00000025991,NA,191.5066019,312.0115555,251.5166805,145.4153953,252.0066803,999.9720955,113.0858351,12814.25343,9.361228163,19.38508335,9.226901152
ENSMUSG00000025993,NA,10715.50724,4525.834427,4735.620933,6147.46341,4473.361001,687.3965608,3179.328748,894.6641243,1837.061885,2350.151497,950.6310421
ENSMUSG00000025995,NA,472.8987486,426.5122008,848.2453288,406.5617437,464.4955411,459.9276853,590.7662433,302.0388962,378.6572033,694.8384128,539.0379456
ENSMUSG00000025997,NA,87.65127761,95.58641423,84.79213231,185.3685271,277.36484,126.2468341,137.1001953,45.7208468,69.14461982,113.3341391,42.7028422
ENSMUSG00000026000,NA,469.3043235,428.4385941,515.3952517,377.0562617,394.4183462,333.137501,416.5227847,247.1378508,286.6910221,249.0538317,362.5530453
ENSMUSG00000026003,NA,3718.428037,3193.485097,5586.097819,3369.534917,4722.730324,5582.187376,4460.75367,6643.895428,5487.629167,6386.626457,8308.768153
ENSMUSG00000026004,NA,162.1620169,125.2039152,182.7366127,205.7172348,206.3137696,182.9591822,128.8203059,157.2430533,152.299545,158.7672734,149.1857108
ENSMUSG00000026005,NA,697.2131364,1057.233209,623.1659426,964.6126261,1336.138484,1404.134534,859.7501781,1134.590812,1278.100879,1367.972148,1103.768824
ENSMUSG00000026009,NA,1.052269707,13.94214127,15.1387824,4.80959239,42.76131346,169.83953,108.5256014,18.40955846,255.8397127,117.762851,184.136891
ENSMUSG00000026011,NA,0,0.808292301,3.809176168,0,17.81062216,84.19877296,8.297880708,10.55170515,37.20513657,35.88447529,67.15180985
ENSMUSG00000026012,NA,3.08140573,5.118404088,14.8061946,4.034296613,24.73408502,124.7726671,70.46875506,24.49391882,163.1216611,66.110715,85.17181858
ENSMUSG00000026014,NA,666.9149344,810.7634148,1035.413816,840.2787323,1589.873607,2080.653689,1103.89682,3766.055547,1531.291571,1891.602605,1391.243607
ENSMUSG00000026017,NA,39.99292602,35.3113893,33.2916899,107.0865779,112.6318508,112.6997165,50.86510231,90.91213708,97.93618641,85.13597806,32.32061613
ENSMUSG00000026018,NA,18.76755388,11.09391368,22.79332297,19.41050472,9.212873371,6.875200347,13.79582888,8.038367394,10.79317217,15.93386803,10.79404365
ENSMUSG00000026019,NA,134.868883,314.419632,450.6474344,194.1047841,371.8038781,535.9744407,368.5461803,192.9731387,298.8200334,493.2877448,338.1332755
ENSMUSG00000026020,NA,1213.088754,1373.687869,1791.007066,1173.040495,1430.090157,1646.593276,1724.598747,1633.315371,1443.990589,1904.727798,1489.600094
ENSMUSG00000026021,NA,2224.926197,2168.182852,2196.911991,1854.641344,1813.577019,1455.05005,1729.895538,2505.159548,2020.607572,2072.320944,2697.795319
ENSMUSG00000026023,NA,4.745078889,5.623132964,59.18799268,2.36307505,1.641040779,2.833658347,2.305423282,2.444259422,1.113197118,4.30846272,1.869767573
ENSMUSG00000026024,NA,598.6133193,567.420625,376.2179589,399.7012278,511.455158,484.8361869,394.7930282,1613.213068,396.251662,402.3594125,254.0462002
ENSMUSG00000026027,NA,424.0001649,362.8551157,217.5922674,418.6031713,302.6741702,131.9766149,260.3221195,343.3237654,248.5943348,223.6339305,218.0762199
ENSMUSG00000026028,NA,886.2840617,808.8965401,506.3258197,1106.361047,1009.513613,818.4202592,1084.007342,1164.291314,915.8518867,916.9772971,452.2758989
ENSMUSG00000026029,NA,1575.855183,1953.661949,2808.722829,1826.103136,2855.033257,2946.32307,2623.182042,4630.760074,2968.29461,3045.979838,2912.57405
ENSMUSG00000026031,NA,740.5260371,798.3033451,1028.986747,921.6621009,1263.288384,1108.96323,1035.886489,1635.406598,1302.351247,1295.710478,1471.090687
ENSMUSG00000026032,NA,1261.196296,1115.056128,2399.535608,1063.595058,1068.563935,875.4529143,1011.043422,1164.439058,1036.680176,1174.73609,2455.755648
ENSMUSG00000026034,NA,514.9113653,518.5889253,2027.1534,793.3408523,712.8747793,562.6867197,691.9390879,948.1289601,859.6694664,558.7226679,1071.610028
ENSMUSG00000026035,NA,283.426403,202.5639026,331.0651256,218.2844622,188.1273337,339.1503449,245.8853478,196.7409417,269.6234297,263.2517658,452.9086985
ENSMUSG00000026036,NA,407.6453544,349.8603241,449.7036816,322.1100301,403.2452546,439.7435345,412.2140967,368.1427536,353.6456072,531.1193231,671.8607318
ENSMUSG00000026037,NA,235.0580499,377.5546726,243.4284111,382.9525095,575.4343844,576.0307871,538.7577428,300.5611132,616.6947371,694.3058432,432.0386139
ENSMUSG00000026039,NA,70.42069841,174.0888616,71.09697184,192.5166941,397.4941307,246.2599629,184.3300567,175.2414833,329.5886201,388.9817207,181.4136334
ENSMUSG00000026042,NA,366.0487646,464.6128317,198.2696803,1182.926764,330.1276493,2557.649333,568.8440922,269.688184,1735.21997,1164.0597,600.6823117
ENSMUSG00000026043,NA,6340.555503,4777.622437,2656.688098,5757.873315,5113.919607,16621.71913,5356.315165,2246.717132,10794.83458,6372.184413,5306.986381
ENSMUSG00000026047,NA,125.8835982,176.716557,205.8842421,206.3210708,218.5058671,298.078363,174.9378336,157.2706679,273.3583666,322.5742077,310.7127376
ENSMUSG00000026048,NA,281.9617448,212.5994651,193.8744842,288.3652777,324.5449154,230.509316,215.5463853,186.1369627,236.117801,206.5756109,155.7221688
ENSMUSG00000026049,NA,199.8345577,234.9064912,194.1479221,169.2244761,185.5258699,222.5437215,176.4225086,157.1069918,261.2572435,383.6755951,344.648853
ENSMUSG00000026051,NA,0,0,4.790512093,2.297202975,0.827909331,5.585081322,0.764048932,1.300169042,4.115739773,1.342849245,2.767724156
ENSMUSG00000026058,NA,18.60307268,6.763304221,20.28372702,9.263328796,4.774176723,0,5.05209437,0.122627916,0.2232413,9.324790127,11.31273281
ENSMUSG00000026062,NA,5736.229185,4006.085156,4559.711215,5298.220014,3294.687262,1239.159301,3673.519075,7278.084834,2139.499229,2002.524897,2556.857415
ENSMUSG00000026064,NA,5524.456557,5368.895309,7634.79644,4081.558427,5895.217808,7105.215705,5376.32942,4839.50133,7529.840437,9459.604579,9137.565178
ENSMUSG00000026065,NA,0,1.232698352,1.487267713,17.87287587,15.65330826,3.789204622,8.43978992,5.547034944,9.876180928,7.97735903,23.9090832
ENSMUSG00000026068,NA,1.903040861,7.123121682,7.733812622,2.214617988,46.78564259,306.6618933,94.21583453,52.09361691,267.1215923,204.1771318,201.8665713
ENSMUSG00000026069,NA,24.50705976,27.5144119,10.73571708,52.09218299,131.9696108,803.6645595,115.5929755,175.775495,182.2892438,287.8159949,94.09788415
ENSMUSG00000026070,NA,6.604513608,17.52286212,19.99577438,12.04632785,84.43944508,198.8200846,178.8082285,146.7354924,401.5005784,230.4806034,234.9914384
ENSMUSG00000026072,NA,276.0348967,233.9224317,153.2028769,570.9072727,210.7735142,583.66414,379.7347169,224.5849073,279.2755358,301.1130512,251.7488286
ENSMUSG00000026073,NA,7.470062015,6.177073185,16.08450934,4.895385459,27.83367838,294.4801312,54.71881472,41.54926483,196.6279241,149.3232124,565.5975125
ENSMUSG00000026074,NA,505.7731757,266.5124644,172.5918966,789.3806567,663.7806442,2585.665875,962.9462216,1631.24444,1878.255919,710.6691904,1067.665829
ENSMUSG00000026077,NA,314.9290842,413.8425238,265.0993669,496.4422756,217.501955,373.8338126,371.137322,868.0584999,327.9860823,454.7378525,251.5097121
ENSMUSG00000026078,NA,1114.571335,944.218866,1701.50666,993.7177507,829.9973572,830.9571437,1007.19999,1472.633165,944.4788907,974.2326028,1474.877813
ENSMUSG00000026080,NA,36.54466115,28.37262956,40.28857542,39.48209214,23.58430756,39.12632649,18.87785171,17.67516169,22.96007547,13.68935044,16.92078552
ENSMUSG00000026082,NA,176.5613095,298.6025355,214.0464342,266.6504491,249.7103893,128.6972501,170.9440144,248.1095996,185.0851697,137.069517,217.0246617
ENSMUSG00000026083,NA,2178.233389,2393.753505,1826.793239,2135.423693,2456.249637,2794.981125,2545.729694,2019.667449,2542.633148,2238.567846,1221.914068
ENSMUSG00000026087,NA,1064.321029,952.9476378,1613.995694,959.4431783,855.2437287,849.8061486,895.4212133,1122.765481,926.015111,1076.708099,1666.846503
ENSMUSG00000026088,NA,271.0580725,301.5660664,476.7942026,401.0165841,347.4530997,279.391546,297.8520779,554.3018073,256.1581781,410.4828422,602.2460758
ENSMUSG00000026090,NA,1264.173691,1206.060152,925.7962375,1188.745877,709.1133883,502.9741592,633.9382042,855.2670939,392.1266447,413.7287924,350.6456941
ENSMUSG00000026094,NA,2638.868441,1635.001745,1377.022905,2178.019352,1889.806436,1705.141547,1709.641508,6823.778046,1592.138465,1274.252795,1100.925648
ENSMUSG00000026095,NA,774.6505506,689.2480453,1051.510474,846.1786481,613.4541449,754.7310359,749.2509974,717.4556954,723.4350518,733.070901,974.4133389
ENSMUSG00000026096,NA,104.6440575,118.9949585,201.9741755,152.9801571,133.6323178,146.7951049,158.2453194,153.6549998,142.021779,187.6680357,209.4467141
ENSMUSG00000026097,NA,435.9606127,469.3807066,505.5169758,419.5807678,375.3375138,413.403813,401.5032807,490.0035171,467.1405927,562.0634879,768.0733359
ENSMUSG00000026098,NA,44.48352212,74.43350636,34.36157399,61.29544382,89.00482307,85.45880515,73.35596275,109.8892927,76.0903693,80.74709375,65.14388437
ENSMUSG00000026100,NA,0,1.740820322,0.998182981,0.855974227,1.791139208,2.863969822,1.494953564,0,0,4.137423057,0.926974358
ENSMUSG00000026102,NA,241.1408142,349.3527492,267.9401598,263.0259031,462.2357566,598.7981807,512.7389407,418.5055071,441.6360827,645.0246834,232.809515
ENSMUSG00000026103,NA,1568.854572,1626.577863,1025.176596,1640.535783,1682.727294,1835.839503,1686.355753,7243.385676,1571.938462,1871.47698,933.9397118
ENSMUSG00000026104,NA,759.068419,1956.345209,1728.443733,1761.226497,8904.393471,8998.41968,6413.507247,6270.424833,9303.287847,9643.578215,6742.558709
ENSMUSG00000026107,NA,88.42011447,193.0137255,157.6366827,214.5021916,357.0463412,559.196233,411.5455223,290.4334049,652.3568764,587.1084301,515.6455354
ENSMUSG00000026109,NA,5.723570073,2.989377261,32.78815627,12.32605146,4.717949986,30.79293304,17.30978452,40.84392168,4.214409003,3.022289456,4.47282415
ENSMUSG00000026110,NA,16952.02429,10797.34423,4426.629308,10616.11351,8438.875014,5649.204189,6126.488444,9246.63937,5006.01788,5014.687976,1390.455119
ENSMUSG00000026111,NA,634.6488404,779.4699635,694.9622352,895.5721571,683.3285143,788.8331671,734.9643337,840.1980232,760.9651968,769.9297584,1299.581562
ENSMUSG00000026112,NA,2646.274567,2330.694241,1273.941011,2314.251548,2348.665566,2481.006089,2315.042168,2036.515536,2604.994082,2675.850102,1760.095864
ENSMUSG00000026113,NA,199.560027,242.2355669,210.8573341,354.7104747,336.5964495,142.5840019,256.243532,715.9259202,433.3535998,199.165735,102.2433559
ENSMUSG00000026114,NA,11.60004227,17.80567774,24.56398541,11.63634517,29.37146951,25.20485272,22.13288886,7.791552414,34.40404386,17.69549705,42.46641272
ENSMUSG00000026116,NA,3037.254072,3306.021861,1495.777441,2755.715218,3498.298094,4270.823713,2514.135994,3361.477927,2410.163625,2058.141316,615.2424161
ENSMUSG00000026117,NA,8.244618183,16.14138766,20.97853565,2.509718947,54.24965052,129.3310026,145.2152475,95.89644228,269.7861377,117.3244825,386.5994672
ENSMUSG00000026121,NA,74.58037915,89.80606826,77.33256395,134.3783972,131.510956,114.9856576,189.6356839,68.15985861,210.2340689,129.4804312,132.4471297
ENSMUSG00000026123,NA,9733.866467,8371.869615,9749.471696,8026.383225,6596.075633,6032.469879,5765.765126,7099.287431,4624.954129,6800.403622,8068.662017
ENSMUSG00000026126,NA,516.2241487,420.1928527,959.5189585,576.0433932,527.8822796,559.559892,748.1433305,350.1343751,862.4601426,846.1565049,1752.132564
ENSMUSG00000026127,NA,752.3221716,779.1818375,517.6567572,739.3554154,762.0093517,825.1258608,880.1375202,1014.219538,977.1585547,1109.809571,1069.115807
ENSMUSG00000026131,NA,2088.792222,1633.69821,1524.729852,2370.187452,2123.95138,1365.614369,1199.346083,1411.593833,961.0126722,1171.642199,395.3463757
ENSMUSG00000026134,NA,87.09097355,248.7690177,159.9855472,140.3969955,235.8008193,276.5689004,187.8267439,197.9844294,299.9768585,287.4719219,307.6730455
ENSMUSG00000026135,NA,199.5172163,181.233878,134.1424196,235.4154432,158.5500483,117.4593266,114.2217375,291.3970989,219.3755864,126.7381866,37.40412595
ENSMUSG00000026141,NA,1.317893937,0.738744814,0.91674203,0.695280222,1.06265679,0,0,0,0,0.725343825,0
ENSMUSG00000026142,NA,569.1249416,498.2178078,441.3159569,517.4392175,484.1540025,427.1023556,484.6307612,469.9508748,420.6998252,413.4504666,356.7508607
ENSMUSG00000026147,NA,1.05464921,0.878089195,0,0,0.817914574,0,0.774636362,2.571696829,0.827321086,0.695162107,0
ENSMUSG00000026149,NA,8196.45246,5141.659581,11806.41497,5827.632402,4128.077376,4734.064369,3848.83755,9197.627424,3600.080324,4802.785953,5232.033939
ENSMUSG00000026150,NA,1272.028335,1074.789209,1016.369635,1233.20715,1003.140518,957.027104,1188.117189,1207.01203,1263.299886,1351.820403,1747.546481
ENSMUSG00000026153,NA,700.1374312,705.4371049,735.4931269,1040.453199,1239.998031,651.902884,1035.508121,1188.427654,1034.630839,1087.437449,511.1228696
ENSMUSG00000026154,NA,270.0219083,272.6912739,363.0292231,228.7415529,186.7896751,106.2471845,190.1692452,151.3207872,165.0387506,139.8682955,295.2979254
ENSMUSG00000026155,NA,1606.11647,1095.711519,1799.038211,1541.761438,1636.015571,1447.81945,1493.138487,2607.877761,1740.938298,1588.018584,1401.397324
ENSMUSG00000026156,NA,4.256156549,7.087514303,9.750396152,1.589124991,0.838228962,0,2.337422853,1.241094132,1.685963468,2.089937165,5.482260809
ENSMUSG00000026158,NA,146.9586332,102.4856559,129.3864372,170.0276194,207.4141789,261.2811014,170.7730712,115.7491382,279.5338657,253.1748657,328.3029742
ENSMUSG00000026159,NA,760.8371317,795.7274813,565.7048929,768.0789193,1051.287578,1326.068433,955.0604926,1930.56515,1303.385515,1256.816965,1056.296447
ENSMUSG00000026162,NA,30.61511522,35.71687336,72.15246374,40.70447187,42.43691891,40.48228325,51.03367857,58.43620413,41.57626476,227.3366875,88.6880797
ENSMUSG00000026163,NA,8.910671884,23.77237271,52.69826637,45.69481416,11.65684264,20.87477221,8.356412757,26.19869373,7.762457737,8.189704702,6.740647344
ENSMUSG00000026166,NA,48.06320754,40.42875129,236.5319591,67.27251714,79.27198321,302.3211838,111.2841047,59.13611487,150.7482728,183.6771243,546.5496925
ENSMUSG00000026167,NA,0,0,0,0,4.957032818,0,4.582711187,0,0,1.331217087,5.932674963
ENSMUSG00000026170,NA,514.7411755,230.9693008,689.7570167,336.7317145,144.3962013,106.8297877,289.1270787,643.3023573,148.0593014,136.4397168,153.9017559
ENSMUSG00000026171,NA,242.3913958,294.2367542,245.8871429,386.5523413,272.4761311,251.4430404,376.0296313,350.146487,269.2241417,318.070735,387.219764
ENSMUSG00000026172,NA,244.87541,236.5921363,325.9817672,196.2363079,208.7614297,149.1533332,191.2577681,188.1620504,174.4386028,231.3629332,200.1806593
ENSMUSG00000026173,NA,6.964744047,12.9159778,15.63040694,11.87928041,1.70165026,6.383343954,5.379294284,1.907643641,1.637633899,4.116199488,4.819084872
ENSMUSG00000026174,NA,655.0677622,887.4312579,562.7090918,693.259468,904.3585927,899.8962327,720.1171326,1109.762166,990.0661415,999.3413881,911.5651709
ENSMUSG00000026175,NA,13775.016,14040.92297,10106.76986,11351.86402,18041.2438,13564.66786,11062.5616,69728.92868,11146.48618,10871.56515,7766.111292
ENSMUSG00000026176,NA,3126.602939,2467.085392,1353.398233,2487.663331,2203.7738,2390.199294,2363.381056,3625.322367,2080.204538,1871.839581,1873.357001
ENSMUSG00000026177,NA,55.86804915,17.81744549,21.47504519,23.69309509,123.6243863,605.6981179,266.524697,58.61973685,814.1561735,340.6034602,615.5875884
ENSMUSG00000026179,NA,476.0687497,362.601072,542.4933132,392.5008411,270.0438444,213.6018708,316.8450077,269.9532525,268.7585199,272.7640028,538.1943122
ENSMUSG00000026180,NA,12.75399948,15.90665793,29.78121364,11.96059058,16.73843042,324.1075532,42.42116554,22.03810499,131.9301041,178.6728036,235.7124293
ENSMUSG00000026181,NA,175.7798628,198.2366494,179.0010618,229.2296762,202.574652,217.1446683,198.8993797,165.9980131,239.6220084,168.6431299,201.1593368
ENSMUSG00000026185,NA,1699.074334,1423.218123,1555.831487,1534.642532,1551.787291,7707.543924,1863.087218,568.8190347,2086.986514,1913.242168,1361.560025
ENSMUSG00000026187,NA,476.7270312,583.0451292,538.7574124,551.3716006,506.0294728,399.0728704,507.6812502,383.1031731,397.1876738,432.6634632,305.7228769
ENSMUSG00000026188,NA,1.545577466,7.29913033,5.545628758,4.132928555,3.720302244,0,1.171056272,0.922257191,5.664329805,1.062030129,0.683076206
ENSMUSG00000026189,NA,174.180483,147.2098268,217.653952,127.1277198,150.1314384,187.9082879,159.2534185,485.4522602,123.6437281,187.0562561,128.3562545
ENSMUSG00000026192,NA,1532.665023,1800.305793,998.3621713,1442.693731,1742.457024,2339.433058,1960.371339,1387.690236,1381.600932,2185.543629,1111.273889
ENSMUSG00000026193,NA,7544.01542,5666.463323,8026.586375,2069.184394,2449.640751,4952.494209,2308.337026,669.2999921,2799.491613,1950.484317,2350.525006
ENSMUSG00000026196,NA,15.86402444,129.8880647,27.04283676,62.02546878,154.4958384,141.0680006,84.16071504,104.7002134,136.8499288,133.1029559,76.25453052
ENSMUSG00000026197,NA,418.3749178,440.4361353,677.3794299,450.4331677,339.165038,272.2532796,445.501764,763.1603964,444.9149533,377.2837362,816.1793047
ENSMUSG00000026198,NA,614.2306733,591.3297453,922.1835226,801.8251462,407.8845063,376.4296595,468.8160991,522.7614217,498.2679558,601.2965218,621.7355337
ENSMUSG00000026199,NA,219.539546,206.4687768,305.2375232,375.6165639,280.0336948,198.1329019,238.7363427,555.9115907,295.341048,236.8585739,259.207044
ENSMUSG00000026200,NA,79.09580744,57.07671725,142.8869062,24.82141508,108.8014642,32.05221913,50.80380233,14.46297089,77.83330692,139.275219,19.0038754
ENSMUSG00000026201,NA,953.3233825,988.3297923,1156.181802,942.4918359,994.8395166,955.2353305,1128.028053,1365.457902,1134.640829,1371.281552,1679.175554
ENSMUSG00000026202,NA,2143.008837,2560.177386,1893.288368,2165.43203,2306.569974,2725.231129,2346.263622,3106.505332,3100.121257,3341.052212,3478.851085
ENSMUSG00000026203,NA,612.2252706,454.6620517,520.8407903,609.1627405,430.8325296,407.0732188,290.6107415,409.2335578,450.0353767,525.9426497,601.642425
ENSMUSG00000026204,NA,84.64749785,80.36183685,292.8167473,137.6319454,68.60638029,131.5806514,93.79384144,65.11620752,57.97065327,42.3287902,37.56115903
ENSMUSG00000026205,NA,54.91556737,31.14722839,58.77437911,40.50444525,28.01830139,19.97411315,54.73803495,79.22341954,32.7763675,30.21971773,68.49308604
ENSMUSG00000026207,NA,259.4016316,198.1624671,333.7538029,169.4065652,93.29599157,90.86347864,133.5248969,51.94786325,125.3575199,50.35967221,87.91780365
ENSMUSG00000026208,NA,26014.27347,18180.33044,25245.71203,11936.50875,8140.30241,6420.465186,10014.14464,5136.700371,7428.001642,6339.762324,7378.341701
ENSMUSG00000026209,NA,1320.836598,1212.705526,1459.144986,1307.959677,1369.743085,1421.201619,1329.920487,5371.137354,1626.614348,1661.838795,2690.562694
ENSMUSG00000026211,NA,40.7790703,17.57396905,51.87811647,38.06746297,18.68084473,53.4181709,38.78207167,7.980736127,38.71736469,31.29084168,28.37798985
ENSMUSG00000026213,NA,116.9267067,207.5876311,222.3414084,223.0822064,348.4396382,427.5648857,219.5253982,253.5153248,364.7493787,224.6875177,348.6336349
ENSMUSG00000026219,NA,3965.783277,3568.941099,1871.714925,3884.9431,4776.303765,4403.056158,3312.621648,4614.404078,3801.608994,3205.948504,1231.307044
ENSMUSG00000026220,NA,0,0,0,0,2.5622251,26.14253138,1.904709213,0,1.039284631,15.69487954,37.23708699
ENSMUSG00000026222,NA,499.3407154,428.3885559,449.2112614,706.3868849,840.8785286,793.0277853,759.9843613,2068.174084,839.6932313,779.5092405,943.3710547
ENSMUSG00000026223,NA,1789.376065,1282.584392,1285.831883,1350.542718,957.8730122,2109.523903,1443.92286,1109.712448,1663.630747,1417.247802,2384.992314
ENSMUSG00000026224,NA,0,0,0,0,0.856193628,0,5.617168018,4.351133536,0.31638768,0,0
ENSMUSG00000026227,NA,736.7832321,606.7530115,548.9287228,670.5802643,409.18187,239.4508127,385.9056562,181.0160059,299.2086271,347.1978409,298.7407337
ENSMUSG00000026228,NA,14.14063796,35.1674067,64.19007836,54.65858512,12.08035193,8.550276265,19.53579517,0.936289411,18.11254315,31.71354042,9.544593459
ENSMUSG00000026229,NA,1851.3018,2557.780256,2382.889581,1857.745432,2957.335824,3121.078744,2480.527937,2993.117271,3333.124805,3590.795821,2831.756391
ENSMUSG00000026234,NA,5665.950999,6471.930845,14124.13685,5727.402315,8505.00707,8147.050928,7348.70897,7195.256964,7667.077124,9021.613169,6735.747604
ENSMUSG00000026235,NA,240.5253643,467.4468912,156.6340475,224.3547093,505.0618011,584.6470566,263.0501828,103.9901163,290.8171647,418.4661031,89.7493079
ENSMUSG00000026237,NA,6.649488398,2.749402997,3.63929122,1.515388962,1.610117569,0,2.246111849,0,2.431208499,1.342207782,1.849452422
ENSMUSG00000026238,NA,12083.57698,18500.93469,17376.06303,13416.10171,19694.37129,20414.15877,17611.11668,18248.26399,22157.50255,25269.55195,27656.26738
ENSMUSG00000026239,NA,296.8821947,251.1417061,325.9173253,272.4894231,239.3603008,187.2314198,239.1638649,378.2502009,300.3478944,324.2489818,609.5336998
ENSMUSG00000026240,NA,287.2524836,308.8876583,226.2835812,296.1127378,346.0721379,140.6440917,316.202609,111.5537151,505.6726388,483.1500404,790.4719803
ENSMUSG00000026241,NA,4.305382049,0,0,0.78847305,1.661033109,24.78439665,3.856401096,0,0,2.078578897,19.88538305
ENSMUSG00000026245,NA,896.5235246,1097.801401,610.6565864,1020.164852,1225.175891,1413.065141,1120.986009,943.4423177,1127.875097,1444.371039,726.3847999
ENSMUSG00000026246,NA,0,0.921695513,0,0.787688497,0.834667178,5.48532914,0.770111393,17.45405193,0,0.690845362,0
ENSMUSG00000026247,NA,0,0,0,0.415692993,0,0,0,2.087140947,0,2.394312109,0
ENSMUSG00000026248,NA,553.7382357,540.8508375,825.338715,519.5435832,468.5243865,442.2177735,550.9029428,485.1588455,450.0988587,524.633884,785.2424128
ENSMUSG00000026249,NA,110.2060159,182.8291318,181.5661983,338.83182,148.5007747,415.5131283,171.5299794,61.81108525,213.8488999,126.7681979,206.6282513
ENSMUSG00000026254,NA,1387.6458,1451.736962,1828.848937,1427.461869,1549.871039,1471.301408,1548.715804,1645.298753,1898.652806,1915.552597,2830.119303
ENSMUSG00000026255,NA,39.43264035,26.90952555,25.00087337,32.79176565,7.769476144,7.00664605,23.29432841,52.18779886,4.276053847,2.160868665,2.945799545
ENSMUSG00000026259,NA,736.1874901,793.6670831,643.0133177,772.4572377,760.0704786,491.6662685,718.0861834,983.1309696,540.6320202,480.4964558,586.9528887
ENSMUSG00000026260,NA,2804.073192,2883.563526,2868.640236,2413.620722,3010.326286,2876.334425,2854.038917,2498.535014,2858.896403,3067.337138,3308.585712
